Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,545,5.45098,99487,0.9994752,78.100
1,Piemonte,Maschi e femmine,1,99455,40,0.40311,99435,0.9996416,77.525
1,Piemonte,Maschi e femmine,2,99415,31,0.31366,99399,0.9997104,76.556
1,Piemonte,Maschi e femmine,3,99384,26,0.26563,99370,0.9997468,75.580
1,Piemonte,Maschi e femmine,4,99357,24,0.24081,99345,0.9997597,74.600
1,Piemonte,Maschi e femmine,5,99333,24,0.23983,99321,0.9997695,73.618
1,Piemonte,Maschi e femmine,6,99309,22,0.22113,99299,0.9997955,72.635
1,Piemonte,Maschi e femmine,7,99288,19,0.18787,99278,0.9998293,71.651
1,Piemonte,Maschi e femmine,8,99269,15,0.15360,99261,0.9998544,70.664
1,Piemonte,Maschi e femmine,9,99254,14,0.13757,99247,0.9998627,69.675
1,Piemonte,Maschi e femmine,10,99240,14,0.13713,99233,0.9998561,68.685
1,Piemonte,Maschi e femmine,11,99226,15,0.15069,99219,0.9998467,67.694
1,Piemonte,Maschi e femmine,12,99211,15,0.15582,99204,0.9998276,66.704
1,Piemonte,Maschi e femmine,13,99196,19,0.18905,99187,0.9997831,65.715
1,Piemonte,Maschi e femmine,14,99177,24,0.24477,99165,0.9997001,64.727
1,Piemonte,Maschi e femmine,15,99153,35,0.35500,99135,0.9995813,63.743
1,Piemonte,Maschi e femmine,16,99118,48,0.48238,99094,0.9994599,62.765
1,Piemonte,Maschi e femmine,17,99070,59,0.59782,99040,0.9993552,61.795
1,Piemonte,Maschi e femmine,18,99011,69,0.69189,98976,0.9992788,60.832
1,Piemonte,Maschi e femmine,19,98942,74,0.75045,98905,0.9992348,59.874
1,Piemonte,Maschi e femmine,20,98868,77,0.77988,98829,0.9992223,58.918
1,Piemonte,Maschi e femmine,21,98791,77,0.77547,98753,0.9992094,57.964
1,Piemonte,Maschi e femmine,22,98714,80,0.80584,98674,0.9991860,57.008
1,Piemonte,Maschi e femmine,23,98635,81,0.82220,98594,0.9991683,56.054
1,Piemonte,Maschi e femmine,24,98554,83,0.84129,98512,0.9991626,55.100
1,Piemonte,Maschi e femmine,25,98471,82,0.83355,98430,0.9991566,54.146
1,Piemonte,Maschi e femmine,26,98389,84,0.85324,98347,0.9991567,53.190
1,Piemonte,Maschi e femmine,27,98305,82,0.83340,98264,0.9991346,52.235
1,Piemonte,Maschi e femmine,28,98223,88,0.89750,98179,0.9990726,51.279
1,Piemonte,Maschi e femmine,29,98135,94,0.95742,98088,0.9990242,50.324
1,Piemonte,Maschi e femmine,30,98041,97,0.99425,97992,0.9990034,49.372
1,Piemonte,Maschi e femmine,31,97943,98,0.99904,97894,0.9989710,48.421
1,Piemonte,Maschi e femmine,32,97845,104,1.05906,97793,0.9989237,47.468
1,Piemonte,Maschi e femmine,33,97742,107,1.09347,97688,0.9988957,46.518
1,Piemonte,Maschi e femmine,34,97635,109,1.11513,97580,0.9988664,45.569
1,Piemonte,Maschi e femmine,35,97526,112,1.15204,97470,0.9988311,44.619
1,Piemonte,Maschi e femmine,36,97414,116,1.18581,97356,0.9988131,43.670
1,Piemonte,Maschi e femmine,37,97298,116,1.18801,97240,0.9987562,42.721
1,Piemonte,Maschi e femmine,38,97182,126,1.29975,97119,0.9986832,41.771
1,Piemonte,Maschi e femmine,39,97056,129,1.33386,96991,0.9986618,40.825
1,Piemonte,Maschi e femmine,40,96927,130,1.34253,96862,0.9985982,39.879
1,Piemonte,Maschi e femmine,41,96797,141,1.46120,96726,0.9984690,38.932
1,Piemonte,Maschi e femmine,42,96655,155,1.60091,96578,0.9983063,37.988
1,Piemonte,Maschi e femmine,43,96500,172,1.78672,96414,0.9980848,37.048
1,Piemonte,Maschi e femmine,44,96328,197,2.04400,96229,0.9978818,36.114
1,Piemonte,Maschi e femmine,45,96131,211,2.19254,96026,0.9976994,35.187
1,Piemonte,Maschi e femmine,46,95920,231,2.40899,95805,0.9974818,34.263
1,Piemonte,Maschi e femmine,47,95689,251,2.62758,95563,0.9972867,33.344
1,Piemonte,Maschi e femmine,48,95438,267,2.79922,95304,0.9970959,32.431
1,Piemonte,Maschi e femmine,49,95171,286,3.00934,95027,0.9968493,31.520
1,Piemonte,Maschi e femmine,50,94884,312,3.29256,94728,0.9965609,30.614
1,Piemonte,Maschi e femmine,51,94572,339,3.58616,94402,0.9961992,29.714
1,Piemonte,Maschi e femmine,52,94233,378,4.01625,94043,0.9958359,28.819
1,Piemonte,Maschi e femmine,53,93854,405,4.31261,93652,0.9954558,27.933
1,Piemonte,Maschi e femmine,54,93449,446,4.77673,93226,0.9949466,27.052
1,Piemonte,Maschi e femmine,55,93003,496,5.33141,92755,0.9944569,26.179
1,Piemonte,Maschi e femmine,56,92507,532,5.75586,92241,0.9939608,25.317
1,Piemonte,Maschi e femmine,57,91975,582,6.32428,91684,0.9935148,24.460
1,Piemonte,Maschi e femmine,58,91393,607,6.64705,91089,0.9931175,23.613
1,Piemonte,Maschi e femmine,59,90786,646,7.11946,90462,0.9924728,22.768
1,Piemonte,Maschi e femmine,60,90139,716,7.93793,89781,0.9915260,21.927
1,Piemonte,Maschi e femmine,61,89424,806,9.01437,89021,0.9905368,21.099
1,Piemonte,Maschi e femmine,62,88618,879,9.91611,88178,0.9895878,20.286
1,Piemonte,Maschi e femmine,63,87739,958,10.91324,87260,0.9887034,19.484
1,Piemonte,Maschi e femmine,64,86781,1014,11.68427,86274,0.9877585,18.694
1,Piemonte,Maschi e femmine,65,85767,1098,12.80539,85218,0.9865459,17.909
1,Piemonte,Maschi e femmine,66,84669,1195,14.11129,84072,0.9850444,17.135
1,Piemonte,Maschi e femmine,67,83474,1320,15.81194,82814,0.9832431,16.373
1,Piemonte,Maschi e femmine,68,82154,1456,17.71710,81427,0.9811966,15.628
1,Piemonte,Maschi e femmine,69,80699,1607,19.90928,79896,0.9789878,14.901
1,Piemonte,Maschi e femmine,70,79092,1751,22.13748,78217,0.9766274,14.193
1,Piemonte,Maschi e femmine,71,77341,1905,24.63574,76389,0.9742090,13.503
1,Piemonte,Maschi e femmine,72,75436,2035,26.97535,74419,0.9717064,12.832
1,Piemonte,Maschi e femmine,73,73401,2176,29.64833,72313,0.9687995,12.173
1,Piemonte,Maschi e femmine,74,71225,2336,32.80006,70057,0.9658301,11.530
1,Piemonte,Maschi e femmine,75,68889,2451,35.58610,67663,0.9632297,10.904
1,Piemonte,Maschi e femmine,76,66437,2524,37.99827,65175,0.9602339,10.288
1,Piemonte,Maschi e femmine,77,63913,2659,41.60366,62583,0.9553376,9.675
1,Piemonte,Maschi e femmine,78,61254,2931,47.85393,59788,0.9475866,9.073
1,Piemonte,Maschi e femmine,79,58322,3336,57.20196,56654,0.9384011,8.504
1,Piemonte,Maschi e femmine,80,54986,3644,66.26264,53165,0.9302821,7.989
1,Piemonte,Maschi e femmine,81,51343,3769,73.41827,49458,0.9235848,7.521
1,Piemonte,Maschi e femmine,82,47573,3789,79.64955,45679,0.9182179,7.077
1,Piemonte,Maschi e femmine,83,43784,3682,84.09912,41943,0.9125377,6.646
1,Piemonte,Maschi e femmine,84,40102,3655,91.13432,38275,0.9037856,6.211
1,Piemonte,Maschi e femmine,85,36447,3710,101.80391,34592,0.8928773,5.783
1,Piemonte,Maschi e femmine,86,32737,3701,113.04433,30886,0.8812334,5.382
1,Piemonte,Maschi e femmine,87,29036,3636,125.21815,27218,0.8679722,5.005
1,Piemonte,Maschi e femmine,88,25400,3551,139.81222,23625,0.8540128,4.649
1,Piemonte,Maschi e femmine,89,21849,3347,153.16586,20176,0.8411537,4.324
1,Piemonte,Maschi e femmine,90,18502,3063,165.55412,16971,0.8267454,4.015
1,Piemonte,Maschi e femmine,91,15439,2817,182.48284,14031,0.8089333,3.713
1,Piemonte,Maschi e femmine,92,12622,2544,201.56662,11350,0.7892030,3.430
1,Piemonte,Maschi e femmine,93,10078,2241,222.35770,8957,0.7681786,3.170
1,Piemonte,Maschi e femmine,94,7837,1912,243.99114,6881,0.7466921,2.933
1,Piemonte,Maschi e femmine,95,5925,1574,265.63161,5138,0.7253272,2.718
1,Piemonte,Maschi e femmine,96,4351,1249,286.98427,3727,0.7029039,2.520
1,Piemonte,Maschi e femmine,97,3102,966,311.27791,2619,0.6783907,2.334
1,Piemonte,Maschi e femmine,98,2137,719,336.60999,1777,0.6529274,2.162
1,Piemonte,Maschi e femmine,99,1417,514,362.84397,1160,0.6266592,2.006
1,Piemonte,Maschi e femmine,100,903,352,389.81532,727,0.5997555,1.863
1,Piemonte,Maschi e femmine,101,551,230,417.33633,436,0.5727166,1.734
1,Piemonte,Maschi e femmine,102,321,143,444.35505,250,0.5458556,1.617
1,Piemonte,Maschi e femmine,103,178,84,471.76238,136,0.5187103,1.511
1,Piemonte,Maschi e femmine,104,94,47,499.32579,71,0.4914730,1.414
1,Piemonte,Maschi e femmine,105,47,25,526.90466,35,0.4642736,1.325
1,Piemonte,Maschi e femmine,106,22,12,554.37311,16,0.4372286,1.245
1,Piemonte,Maschi e femmine,107,10,6,581.61747,7,0.4104400,1.171
