Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,285,2.84911,99732,0.9997193,80.816
1,Piemonte,Maschi e femmine,1,99715,22,0.22444,99704,0.9998022,80.046
1,Piemonte,Maschi e femmine,2,99693,17,0.17114,99684,0.9998405,79.063
1,Piemonte,Maschi e femmine,3,99676,15,0.14776,99668,0.9998568,78.077
1,Piemonte,Maschi e femmine,4,99661,14,0.13865,99654,0.9998610,77.088
1,Piemonte,Maschi e femmine,5,99647,14,0.13944,99640,0.9998646,76.099
1,Piemonte,Maschi e femmine,6,99633,13,0.13126,99627,0.9998758,75.110
1,Piemonte,Maschi e femmine,7,99620,12,0.11706,99614,0.9998857,74.119
1,Piemonte,Maschi e femmine,8,99608,11,0.11145,99603,0.9998897,73.128
1,Piemonte,Maschi e femmine,9,99597,11,0.10917,99592,0.9998914,72.136
1,Piemonte,Maschi e femmine,10,99586,11,0.10803,99581,0.9998911,71.144
1,Piemonte,Maschi e femmine,11,99576,11,0.10976,99570,0.9998835,70.152
1,Piemonte,Maschi e femmine,12,99565,12,0.12316,99559,0.9998631,69.159
1,Piemonte,Maschi e femmine,13,99553,15,0.15065,99545,0.9998250,68.168
1,Piemonte,Maschi e femmine,14,99538,20,0.19936,99528,0.9997752,67.178
1,Piemonte,Maschi e femmine,15,99518,25,0.25034,99505,0.9997179,66.191
1,Piemonte,Maschi e femmine,16,99493,31,0.31392,99477,0.9996549,65.208
1,Piemonte,Maschi e femmine,17,99462,37,0.37623,99443,0.9995929,64.228
1,Piemonte,Maschi e femmine,18,99424,44,0.43805,99402,0.9995361,63.252
1,Piemonte,Maschi e femmine,19,99381,49,0.48967,99356,0.9994911,62.279
1,Piemonte,Maschi e femmine,20,99332,52,0.52809,99306,0.9994643,61.310
1,Piemonte,Maschi e femmine,21,99279,54,0.54325,99252,0.9994465,60.342
1,Piemonte,Maschi e femmine,22,99226,56,0.56378,99198,0.9994373,59.374
1,Piemonte,Maschi e femmine,23,99170,56,0.56160,99142,0.9994377,58.407
1,Piemonte,Maschi e femmine,24,99114,56,0.56291,99086,0.9994408,57.440
1,Piemonte,Maschi e femmine,25,99058,55,0.55539,99031,0.9994447,56.472
1,Piemonte,Maschi e femmine,26,99003,55,0.55512,98976,0.9994412,55.503
1,Piemonte,Maschi e femmine,27,98948,56,0.56250,98920,0.9994302,54.534
1,Piemonte,Maschi e femmine,28,98892,57,0.57717,98864,0.9994195,53.564
1,Piemonte,Maschi e femmine,29,98835,58,0.58382,98807,0.9994163,52.595
1,Piemonte,Maschi e femmine,30,98778,58,0.58368,98749,0.9994168,51.625
1,Piemonte,Maschi e femmine,31,98720,58,0.58265,98691,0.9994063,50.655
1,Piemonte,Maschi e femmine,32,98663,60,0.60478,98633,0.9993808,49.684
1,Piemonte,Maschi e femmine,33,98603,62,0.63371,98572,0.9993553,48.714
1,Piemonte,Maschi e femmine,34,98540,65,0.65560,98508,0.9993263,47.745
1,Piemonte,Maschi e femmine,35,98476,68,0.69176,98442,0.9992896,46.776
1,Piemonte,Maschi e femmine,36,98408,72,0.72906,98372,0.9992538,45.808
1,Piemonte,Maschi e femmine,37,98336,75,0.76342,98298,0.9992109,44.841
