Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,252,2.51772,99763,0.9997691,81.897
1,Piemonte,Maschi e femmine,1,99748,16,0.16394,99740,0.9998435,81.102
1,Piemonte,Maschi e femmine,2,99732,15,0.14903,99724,0.9998547,80.115
1,Piemonte,Maschi e femmine,3,99717,14,0.14167,99710,0.9998611,79.127
1,Piemonte,Maschi e femmine,4,99703,14,0.13620,99696,0.9998670,78.138
1,Piemonte,Maschi e femmine,5,99689,13,0.12978,99683,0.9998747,77.149
1,Piemonte,Maschi e femmine,6,99676,12,0.12083,99670,0.9998871,76.159
1,Piemonte,Maschi e femmine,7,99664,10,0.10503,99659,0.9999009,75.168
1,Piemonte,Maschi e femmine,8,99654,9,0.09310,99649,0.9999111,74.176
1,Piemonte,Maschi e femmine,9,99645,8,0.08466,99640,0.9999176,73.183
1,Piemonte,Maschi e femmine,10,99636,8,0.08019,99632,0.9999170,72.189
1,Piemonte,Maschi e femmine,11,99628,9,0.08580,99624,0.9999047,71.195
1,Piemonte,Maschi e femmine,12,99620,10,0.10487,99614,0.9998803,70.201
1,Piemonte,Maschi e femmine,13,99609,13,0.13447,99602,0.9998498,69.208
1,Piemonte,Maschi e femmine,14,99596,17,0.16601,99587,0.9998154,68.217
1,Piemonte,Maschi e femmine,15,99579,20,0.20320,99569,0.9997752,67.229
1,Piemonte,Maschi e femmine,16,99559,25,0.24648,99547,0.9997296,66.242
1,Piemonte,Maschi e femmine,17,99534,29,0.29431,99520,0.9996844,65.258
1,Piemonte,Maschi e femmine,18,99505,34,0.33687,99488,0.9996425,64.277
1,Piemonte,Maschi e femmine,19,99472,38,0.37819,99453,0.9996190,63.299
1,Piemonte,Maschi e femmine,20,99434,38,0.38373,99415,0.9996290,62.323
1,Piemonte,Maschi e femmine,21,99396,36,0.35821,99378,0.9996587,61.346
