Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,234,2.33777,99780,0.9997819,82.128
1,Piemonte,Maschi e femmine,1,99766,16,0.15978,99758,0.9998505,81.319
1,Piemonte,Maschi e femmine,2,99750,14,0.13923,99743,0.9998737,80.332
1,Piemonte,Maschi e femmine,3,99736,11,0.11341,99731,0.9998985,79.343
1,Piemonte,Maschi e femmine,4,99725,9,0.08957,99721,0.9999197,78.352
1,Piemonte,Maschi e femmine,5,99716,7,0.07102,99713,0.9999322,77.359
1,Piemonte,Maschi e femmine,6,99709,6,0.06466,99706,0.9999368,76.365
1,Piemonte,Maschi e femmine,7,99703,6,0.06181,99700,0.9999403,75.369
1,Piemonte,Maschi e femmine,8,99696,6,0.05763,99694,0.9999445,74.374
1,Piemonte,Maschi e femmine,9,99691,5,0.05340,99688,0.9999445,73.378
1,Piemonte,Maschi e femmine,10,99685,6,0.05763,99683,0.9999358,72.382
1,Piemonte,Maschi e femmine,11,99680,7,0.07081,99676,0.9999217,71.386
1,Piemonte,Maschi e femmine,12,99673,9,0.08576,99668,0.9999071,70.391
1,Piemonte,Maschi e femmine,13,99664,10,0.10006,99659,0.9998900,69.397
1,Piemonte,Maschi e femmine,14,99654,12,0.11995,99648,0.9998666,68.404
1,Piemonte,Maschi e femmine,15,99642,15,0.14680,99635,0.9998361,67.412
1,Piemonte,Maschi e femmine,16,99627,18,0.18109,99618,0.9998040,66.422
1,Piemonte,Maschi e femmine,17,99609,21,0.21095,99599,0.9997807,65.434
1,Piemonte,Maschi e femmine,18,99588,23,0.22761,99577,0.9997649,64.448
1,Piemonte,Maschi e femmine,19,99566,24,0.24258,99554,0.9997493,63.462
1,Piemonte,Maschi e femmine,20,99542,26,0.25878,99529,0.9997309,62.478
1,Piemonte,Maschi e femmine,21,99516,28,0.27946,99502,0.9997088,61.494
1,Piemonte,Maschi e femmine,22,99488,30,0.30285,99473,0.9996810,60.511
1,Piemonte,Maschi e femmine,23,99458,33,0.33516,99441,0.9996522,59.529
1,Piemonte,Maschi e femmine,24,99425,36,0.36035,99407,0.9996371,58.549
1,Piemonte,Maschi e femmine,25,99389,36,0.36539,99371,0.9996371,57.570
1,Piemonte,Maschi e femmine,26,99352,36,0.36042,99335,0.9996454,56.591
1,Piemonte,Maschi e femmine,27,99317,35,0.34881,99299,0.9996579,55.611
1,Piemonte,Maschi e femmine,28,99282,33,0.33545,99265,0.9996642,54.630
1,Piemonte,Maschi e femmine,29,99249,33,0.33609,99232,0.9996589,53.648
1,Piemonte,Maschi e femmine,30,99215,34,0.34602,99198,0.9996467,52.666
1,Piemonte,Maschi e femmine,31,99181,36,0.36067,99163,0.9996139,51.684
1,Piemonte,Maschi e femmine,32,99145,41,0.41156,99125,0.9995642,50.703
1,Piemonte,Maschi e femmine,33,99104,46,0.46014,99082,0.9995151,49.723
1,Piemonte,Maschi e femmine,34,99059,50,0.50957,99034,0.9994565,48.746
1,Piemonte,Maschi e femmine,35,99008,57,0.57746,98980,0.9993955,47.770
1,Piemonte,Maschi e femmine,36,98951,62,0.63158,98920,0.9993376,46.798
1,Piemonte,Maschi e femmine,37,98889,69,0.69327,98854,0.9992631,45.827
1,Piemonte,Maschi e femmine,38,98820,77,0.78050,98782,0.9992043,44.858
1,Piemonte,Maschi e femmine,39,98743,80,0.81101,98703,0.9991832,43.893
1,Piemonte,Maschi e femmine,40,98663,81,0.82251,98622,0.9991369,42.928
1,Piemonte,Maschi e femmine,41,98582,89,0.90371,98537,0.9990616,41.963
1,Piemonte,Maschi e femmine,42,98493,96,0.97318,98445,0.9989631,41.001
1,Piemonte,Maschi e femmine,43,98397,108,1.10059,98343,0.9988264,40.040
1,Piemonte,Maschi e femmine,44,98289,123,1.24663,98227,0.9987189,39.084
1,Piemonte,Maschi e femmine,45,98166,129,1.31562,98101,0.9986246,38.132
1,Piemonte,Maschi e femmine,46,98037,141,1.43536,97966,0.9984822,37.182
1,Piemonte,Maschi e femmine,47,97896,157,1.60043,97818,0.9983040,36.234
1,Piemonte,Maschi e femmine,48,97739,175,1.79167,97652,0.9980889,35.292
1,Piemonte,Maschi e femmine,49,97564,198,2.03084,97465,0.9978571,34.354
1,Piemonte,Maschi e femmine,50,97366,220,2.25520,97256,0.9976366,33.423
