Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,269,2.68528,99747,0.9997388,81.673
1,Piemonte,Maschi e femmine,1,99731,20,0.20469,99721,0.9998141,80.892
1,Piemonte,Maschi e femmine,2,99711,17,0.16706,99703,0.9998453,79.908
1,Piemonte,Maschi e femmine,3,99694,14,0.14234,99687,0.9998663,78.921
1,Piemonte,Maschi e femmine,4,99680,12,0.12503,99674,0.9998808,77.932
1,Piemonte,Maschi e femmine,5,99668,11,0.11339,99662,0.9998922,76.942
1,Piemonte,Maschi e femmine,6,99656,10,0.10227,99651,0.9999038,75.951
1,Piemonte,Maschi e femmine,7,99646,9,0.09007,99642,0.9999162,74.958
1,Piemonte,Maschi e femmine,8,99637,8,0.07762,99633,0.9999275,73.965
1,Piemonte,Maschi e femmine,9,99630,7,0.06730,99626,0.9999341,72.971
1,Piemonte,Maschi e femmine,10,99623,6,0.06456,99620,0.9999310,71.976
1,Piemonte,Maschi e femmine,11,99616,7,0.07348,99613,0.9999161,70.980
1,Piemonte,Maschi e femmine,12,99609,9,0.09438,99604,0.9998883,69.986
1,Piemonte,Maschi e femmine,13,99600,13,0.12896,99593,0.9998522,68.992
1,Piemonte,Maschi e femmine,14,99587,17,0.16667,99579,0.9998084,68.001
1,Piemonte,Maschi e femmine,15,99570,22,0.21656,99559,0.9997593,67.012
1,Piemonte,Maschi e femmine,16,99549,26,0.26483,99536,0.9997080,66.027
1,Piemonte,Maschi e femmine,17,99522,32,0.31912,99506,0.9996662,65.044
1,Piemonte,Maschi e femmine,18,99491,35,0.34849,99473,0.9996393,64.065
1,Piemonte,Maschi e femmine,19,99456,37,0.37300,99437,0.9996253,63.087
1,Piemonte,Maschi e femmine,20,99419,37,0.37633,99400,0.9996309,62.110
1,Piemonte,Maschi e femmine,21,99381,36,0.36189,99363,0.9996522,61.133
1,Piemonte,Maschi e femmine,22,99345,33,0.33377,99329,0.9996704,60.155
1,Piemonte,Maschi e femmine,23,99312,32,0.32553,99296,0.9996659,59.175
1,Piemonte,Maschi e femmine,24,99280,34,0.34266,99263,0.9996375,58.194
1,Piemonte,Maschi e femmine,25,99246,38,0.38239,99227,0.9995946,57.214
1,Piemonte,Maschi e femmine,26,99208,43,0.42841,99187,0.9995550,56.236
1,Piemonte,Maschi e femmine,27,99165,46,0.46169,99143,0.9995351,55.260
1,Piemonte,Maschi e femmine,28,99120,46,0.46812,99096,0.9995325,54.285
1,Piemonte,Maschi e femmine,29,99073,46,0.46680,99050,0.9995349,53.310
1,Piemonte,Maschi e femmine,30,99027,46,0.46349,99004,0.9995396,52.335
1,Piemonte,Maschi e femmine,31,98981,45,0.45738,98958,0.9995285,51.359
1,Piemonte,Maschi e femmine,32,98936,48,0.48572,98912,0.9994978,50.382
