Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,2337,23.36647,97801,0.9981606,72.026
1,Piemonte,Maschi e femmine,1,97663,84,0.86083,97621,0.9992625,72.737
1,Piemonte,Maschi e femmine,2,97579,60,0.61399,97549,0.9994606,71.799
1,Piemonte,Maschi e femmine,3,97519,45,0.46477,97497,0.9995776,70.843
1,Piemonte,Maschi e femmine,4,97474,37,0.38001,97456,0.9996322,69.876
1,Piemonte,Maschi e femmine,5,97437,35,0.35554,97420,0.9996520,68.902
1,Piemonte,Maschi e femmine,6,97402,33,0.34039,97386,0.9996606,67.927
1,Piemonte,Maschi e femmine,7,97369,33,0.33845,97353,0.9996703,66.949
1,Piemonte,Maschi e femmine,8,97336,31,0.32091,97321,0.9996873,65.972
1,Piemonte,Maschi e femmine,9,97305,30,0.30452,97290,0.9996975,64.993
1,Piemonte,Maschi e femmine,10,97275,29,0.30045,97261,0.9996961,64.013
1,Piemonte,Maschi e femmine,11,97246,30,0.30740,97231,0.9996717,63.032
1,Piemonte,Maschi e femmine,12,97216,34,0.34930,97199,0.9996137,62.051
1,Piemonte,Maschi e femmine,13,97182,41,0.42335,97162,0.9995447,61.072
1,Piemonte,Maschi e femmine,14,97141,47,0.48733,97117,0.9994876,60.098
1,Piemonte,Maschi e femmine,15,97094,52,0.53744,97068,0.9994245,59.127
1,Piemonte,Maschi e femmine,16,97042,60,0.61353,97012,0.9993315,58.159
1,Piemonte,Maschi e femmine,17,96982,70,0.72345,96947,0.9992341,57.194
1,Piemonte,Maschi e femmine,18,96912,78,0.80839,96873,0.9991649,56.235
1,Piemonte,Maschi e femmine,19,96834,83,0.86177,96792,0.9991384,55.280
1,Piemonte,Maschi e femmine,20,96750,83,0.86142,96708,0.9991491,54.327
1,Piemonte,Maschi e femmine,21,96667,81,0.84039,96626,0.9991660,53.374
1,Piemonte,Maschi e femmine,22,96586,80,0.82756,96546,0.9991304,52.418
1,Piemonte,Maschi e femmine,23,96506,88,0.91164,96462,0.9990723,51.461
1,Piemonte,Maschi e femmine,24,96418,91,0.94374,96372,0.9990390,50.508
1,Piemonte,Maschi e femmine,25,96327,94,0.97830,96280,0.9990363,49.555
1,Piemonte,Maschi e femmine,26,96232,91,0.94917,96187,0.9990842,48.603
1,Piemonte,Maschi e femmine,27,96141,85,0.88244,96099,0.9991584,47.649
1,Piemonte,Maschi e femmine,28,96056,77,0.80073,96018,0.9991933,46.690
1,Piemonte,Maschi e femmine,29,95979,78,0.81264,95940,0.9991685,45.727
1,Piemonte,Maschi e femmine,30,95901,82,0.85028,95861,0.9990941,44.764
1,Piemonte,Maschi e femmine,31,95820,92,0.96157,95774,0.9989624,43.802
1,Piemonte,Maschi e femmine,32,95728,107,1.11373,95674,0.9988180,42.844
1,Piemonte,Maschi e femmine,33,95621,120,1.25025,95561,0.9987052,41.891
1,Piemonte,Maschi e femmine,34,95501,128,1.33937,95438,0.9986440,40.943
1,Piemonte,Maschi e femmine,35,95374,131,1.37275,95308,0.9986204,39.997
1,Piemonte,Maschi e femmine,36,95243,132,1.38653,95177,0.9985892,39.051
1,Piemonte,Maschi e femmine,37,95111,136,1.43507,95042,0.9984903,38.105
1,Piemonte,Maschi e femmine,38,94974,150,1.58449,94899,0.9983022,37.159
1,Piemonte,Maschi e femmine,39,94824,172,1.81129,94738,0.9980450,36.217
1,Piemonte,Maschi e femmine,40,94652,199,2.09902,94553,0.9977479,35.282
1,Piemonte,Maschi e femmine,41,94453,227,2.40558,94340,0.9974533,34.355
1,Piemonte,Maschi e femmine,42,94226,253,2.68821,94099,0.9971624,33.437
1,Piemonte,Maschi e femmine,43,93973,281,2.98741,93832,0.9969035,32.525
1,Piemonte,Maschi e femmine,44,93692,300,3.20600,93542,0.9966561,31.621
1,Piemonte,Maschi e femmine,45,93392,325,3.48222,93229,0.9963546,30.721
1,Piemonte,Maschi e femmine,46,93066,355,3.80920,92889,0.9959771,29.827
1,Piemonte,Maschi e femmine,47,92712,393,4.23735,92515,0.9955070,28.939
1,Piemonte,Maschi e femmine,48,92319,438,4.74966,92100,0.9949073,28.060
1,Piemonte,Maschi e femmine,49,91881,500,5.43745,91631,0.9942382,27.192
1,Piemonte,Maschi e femmine,50,91381,556,6.08792,91103,0.9936642,26.338
1,Piemonte,Maschi e femmine,51,90825,598,6.58511,90526,0.9931150,25.496
1,Piemonte,Maschi e femmine,52,90227,648,7.18685,89902,0.9924992,24.662
1,Piemonte,Maschi e femmine,53,89578,700,7.81707,89228,0.9919526,23.836
1,Piemonte,Maschi e femmine,54,88878,736,8.27955,88510,0.9914961,23.020
1,Piemonte,Maschi e femmine,55,88142,769,8.73007,87757,0.9909903,22.208
1,Piemonte,Maschi e femmine,56,87372,812,9.29180,86967,0.9902736,21.400
1,Piemonte,Maschi e femmine,57,86561,880,10.16514,86121,0.9888833,20.596
1,Piemonte,Maschi e femmine,58,85681,1035,12.07795,85163,0.9870007,19.802
1,Piemonte,Maschi e femmine,59,84646,1179,13.93194,84056,0.9854009,19.038
1,Piemonte,Maschi e femmine,60,83467,1275,15.27573,82829,0.9842210,18.300
1,Piemonte,Maschi e femmine,61,82192,1339,16.29006,81522,0.9834292,17.576
1,Piemonte,Maschi e femmine,62,80853,1363,16.85613,80171,0.9825501,16.859
1,Piemonte,Maschi e femmine,63,79490,1435,18.05387,78772,0.9809529,16.139
1,Piemonte,Maschi e femmine,64,78055,1566,20.05868,77272,0.9789443,15.427
1,Piemonte,Maschi e femmine,65,76489,1688,22.07309,75645,0.9771318,14.732
1,Piemonte,Maschi e femmine,66,74801,1771,23.68129,73915,0.9750533,14.053
1,Piemonte,Maschi e femmine,67,73029,1916,26.24277,72071,0.9728354,13.382
1,Piemonte,Maschi e femmine,68,71113,1999,28.11133,70113,0.9705227,12.729
1,Piemonte,Maschi e femmine,69,69114,2134,30.88277,68047,0.9673640,12.083
1,Piemonte,Maschi e femmine,70,66979,2307,34.44518,65826,0.9632743,11.452
1,Piemonte,Maschi e femmine,71,64672,2528,39.08750,63408,0.9590123,10.843
1,Piemonte,Maschi e femmine,72,62144,2670,42.96521,60809,0.9549059,10.264
1,Piemonte,Maschi e femmine,73,59474,2814,47.31850,58067,0.9508453,9.702
1,Piemonte,Maschi e femmine,74,56660,2894,51.08218,55213,0.9468259,9.159
1,Piemonte,Maschi e femmine,75,53766,2977,55.37865,52277,0.9417979,8.625
1,Piemonte,Maschi e femmine,76,50788,3108,61.19116,49234,0.9349849,8.102
1,Piemonte,Maschi e femmine,77,47680,3294,69.08837,46033,0.9265839,7.597
1,Piemonte,Maschi e femmine,78,44386,3465,78.06491,42654,0.9176846,7.124
1,Piemonte,Maschi e femmine,79,40921,3557,86.92571,39143,0.9092468,6.685
1,Piemonte,Maschi e femmine,80,37364,3548,94.94506,35590,0.9019427,6.273
1,Piemonte,Maschi e femmine,81,33817,3432,101.49607,32101,0.8936922,5.879
1,Piemonte,Maschi e femmine,82,30384,3393,111.66309,28688,0.8830980,5.487
1,Piemonte,Maschi e femmine,83,26992,3315,122.79947,25334,0.8715075,5.113
1,Piemonte,Maschi e femmine,84,23677,3196,134.98240,22079,0.8588455,4.759
1,Piemonte,Maschi e femmine,85,20481,3037,148.28983,18962,0.8450349,4.424
1,Piemonte,Maschi e femmine,86,17444,2840,162.80257,16024,0.8300000,4.107
1,Piemonte,Maschi e femmine,87,14604,2608,178.59715,13300,0.8136698,3.809
1,Piemonte,Maschi e femmine,88,11996,2348,195.74460,10822,0.7959804,3.528
1,Piemonte,Maschi e femmine,89,9648,2068,214.30873,8614,0.7768777,3.265
1,Piemonte,Maschi e femmine,90,7580,1776,234.33984,6692,0.7563215,3.019
1,Piemonte,Maschi e femmine,91,5804,1485,255.87536,5061,0.7342907,2.790
1,Piemonte,Maschi e femmine,92,4319,1205,278.92484,3716,0.7107889,2.578
1,Piemonte,Maschi e femmine,93,3114,945,303.47618,2642,0.6858469,2.381
1,Piemonte,Maschi e femmine,94,2169,715,329.48196,1812,0.6598859,2.201
1,Piemonte,Maschi e femmine,95,1454,518,355.97074,1196,0.6332377,2.036
1,Piemonte,Maschi e femmine,96,937,359,383.51852,757,0.6056307,1.886
1,Piemonte,Maschi e femmine,97,577,238,411.97051,458,0.5772273,1.748
1,Piemonte,Maschi e femmine,98,340,150,441.14285,265,0.5482170,1.622
1,Piemonte,Maschi e femmine,99,190,89,470.82206,145,0.5188141,1.508
1,Piemonte,Maschi e femmine,100,100,50,500.77067,75,0.4892510,1.404
1,Piemonte,Maschi e femmine,101,50,27,530.73651,37,0.4600904,1.311
1,Piemonte,Maschi e femmine,102,24,13,559.45734,17,0.4317834,1.228
1,Piemonte,Maschi e femmine,103,10,6,588.09966,7,0.4036591,1.152
1,Piemonte,Maschi e femmine,104,4,3,616.34865,3,0.3759824,1.084
1,Piemonte,Maschi e femmine,105,2,1,644.00698,1,0.3489333,1.022
1,Piemonte,Maschi e femmine,106,1,0,670.89789,0,0.3226725,0.966
1,Piemonte,Maschi e femmine,107,0,0,696.86429,0,0.2973399,0.915
1,Piemonte,Maschi e femmine,108,0,0,721.77959,0,0.2730489,0.870
1,Piemonte,Maschi e femmine,109,0,0,745.53870,0,0.2498927,0.829
1,Piemonte,Maschi e femmine,110,0,0,768.06144,0,0.2284075,0.793
1,Piemonte,Maschi e femmine,111,0,0,786.81662,0,0.2101751,0.764
1,Piemonte,Maschi e femmine,112,0,0,803.93593,0,0.1935343,0.738
1,Piemonte,Maschi e femmine,113,0,0,819.36876,0,0.1785300,0.716
1,Piemonte,Maschi e femmine,114,0,0,833.10267,0,0.1651718,0.697
1,Piemonte,Maschi e femmine,115,0,0,845.16714,0,0.1534310,0.681
1,Piemonte,Maschi e femmine,116,0,0,855.62289,0,0.1432502,0.667
1,Piemonte,Maschi e femmine,117,0,0,864.55474,0,0.1345495,0.655
1,Piemonte,Maschi e femmine,118,0,0,872.06372,0,0.1272344,0.646
1,Piemonte,Maschi e femmine,119,0,0,878.25177,0,0.1212097,0.638
1,Piemonte,Maschi,0,100000,2585,25.84548,97568,0.9980050,68.748
1,Piemonte,Maschi,1,97415,84,0.86555,97373,0.9992438,69.558
1,Piemonte,Maschi,2,97331,63,0.64678,97300,0.9994115,68.618
1,Piemonte,Maschi,3,97268,52,0.53018,97242,0.9994990,67.662
1,Piemonte,Maschi,4,97217,46,0.47183,97194,0.9995341,66.698
1,Piemonte,Maschi,5,97171,45,0.45996,97148,0.9995490,65.729
1,Piemonte,Maschi,6,97126,43,0.44201,97105,0.9995671,64.759
1,Piemonte,Maschi,7,97083,41,0.42373,97063,0.9995906,63.788
1,Piemonte,Maschi,8,97042,38,0.39510,97023,0.9996181,62.814
1,Piemonte,Maschi,9,97004,36,0.36878,96986,0.9996341,61.839
1,Piemonte,Maschi,10,96968,35,0.36309,96950,0.9996351,60.862
1,Piemonte,Maschi,11,96933,36,0.36667,96915,0.9996046,59.884
1,Piemonte,Maschi,12,96897,41,0.42414,96877,0.9995270,58.905
1,Piemonte,Maschi,13,96856,51,0.52183,96831,0.9994313,57.930
1,Piemonte,Maschi,14,96805,60,0.61568,96776,0.9993459,56.960
1,Piemonte,Maschi,15,96746,67,0.69260,96712,0.9992551,55.995
1,Piemonte,Maschi,16,96679,77,0.79732,96640,0.9991179,55.033
1,Piemonte,Maschi,17,96602,93,0.96687,96555,0.9989727,54.077
1,Piemonte,Maschi,18,96508,105,1.08770,96456,0.9988637,53.129
1,Piemonte,Maschi,19,96403,114,1.18493,96346,0.9988021,52.186
1,Piemonte,Maschi,20,96289,117,1.21098,96231,0.9987923,51.247
1,Piemonte,Maschi,21,96173,116,1.20448,96115,0.9987981,50.309
1,Piemonte,Maschi,22,96057,115,1.19931,95999,0.9987443,49.369
1,Piemonte,Maschi,23,95942,126,1.31209,95879,0.9986851,48.428
1,Piemonte,Maschi,24,95816,126,1.31766,95753,0.9986724,47.491
1,Piemonte,Maschi,25,95689,128,1.33756,95625,0.9986957,46.553
1,Piemonte,Maschi,26,95561,121,1.27098,95501,0.9987865,45.614
1,Piemonte,Maschi,27,95440,110,1.15587,95385,0.9989089,44.672
1,Piemonte,Maschi,28,95330,98,1.02628,95281,0.9989919,43.723
1,Piemonte,Maschi,29,95232,94,0.98985,95185,0.9989969,42.767
1,Piemonte,Maschi,30,95138,97,1.01634,95089,0.9989143,41.809
1,Piemonte,Maschi,31,95041,110,1.15505,94986,0.9987303,40.851
1,Piemonte,Maschi,32,94931,131,1.38448,94865,0.9984977,39.898
1,Piemonte,Maschi,33,94800,154,1.62026,94723,0.9983003,38.952
1,Piemonte,Maschi,34,94646,168,1.77929,94562,0.9981963,38.015
1,Piemonte,Maschi,35,94478,173,1.82811,94391,0.9981475,37.082
1,Piemonte,Maschi,36,94305,177,1.87688,94216,0.9980899,36.149
1,Piemonte,Maschi,37,94128,183,1.94347,94036,0.9979568,35.216
1,Piemonte,Maschi,38,93945,201,2.14303,93844,0.9977210,34.283
1,Piemonte,Maschi,39,93744,226,2.41523,93630,0.9973960,33.356
1,Piemonte,Maschi,40,93517,261,2.79328,93387,0.9970279,32.435
1,Piemonte,Maschi,41,93256,294,3.15132,93109,0.9966734,31.525
1,Piemonte,Maschi,42,92962,326,3.50253,92799,0.9963105,30.623
1,Piemonte,Maschi,43,92637,359,3.87723,92457,0.9959453,29.729
1,Piemonte,Maschi,44,92277,391,4.23291,92082,0.9955586,28.843
1,Piemonte,Maschi,45,91887,427,4.65079,91673,0.9951097,27.963
1,Piemonte,Maschi,46,91459,469,5.13100,91225,0.9946090,27.091
1,Piemonte,Maschi,47,90990,514,5.65226,90733,0.9940200,26.229
1,Piemonte,Maschi,48,90476,571,6.30959,90190,0.9931255,25.375
1,Piemonte,Maschi,49,89905,669,7.44297,89570,0.9919752,24.533
1,Piemonte,Maschi,50,89236,768,8.61095,88852,0.9910669,23.713
1,Piemonte,Maschi,51,88467,819,9.25802,88058,0.9904236,22.915
1,Piemonte,Maschi,52,87648,868,9.89773,87215,0.9897195,22.124
1,Piemonte,Maschi,53,86781,926,10.66716,86318,0.9890024,21.340
1,Piemonte,Maschi,54,85855,973,11.33152,85369,0.9882131,20.565
1,Piemonte,Maschi,55,84882,1040,12.24742,84362,0.9872881,19.795
1,Piemonte,Maschi,56,83843,1105,13.18213,83290,0.9864006,19.034
1,Piemonte,Maschi,57,82737,1160,14.02228,82157,0.9847713,18.282
1,Piemonte,Maschi,58,81577,1342,16.45225,80906,0.9823804,17.535
1,Piemonte,Maschi,59,80235,1509,18.80639,79481,0.9802426,16.820
1,Piemonte,Maschi,60,78726,1632,20.72671,77910,0.9784118,16.132
1,Piemonte,Maschi,61,77095,1732,22.46783,76228,0.9769866,15.463
1,Piemonte,Maschi,62,75362,1776,23.57160,74474,0.9755394,14.807
1,Piemonte,Maschi,63,73586,1867,25.37108,72652,0.9732935,14.153
1,Piemonte,Maschi,64,71719,2014,28.07662,70712,0.9706946,13.508
1,Piemonte,Maschi,65,69705,2131,30.56958,68640,0.9684467,12.884
1,Piemonte,Maschi,66,67575,2201,32.56795,66474,0.9657335,12.274
1,Piemonte,Maschi,67,65374,2355,36.02213,64196,0.9628874,11.671
1,Piemonte,Maschi,68,63019,2410,38.24378,61814,0.9597590,11.088
