Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,296,2.95862,99722,0.9997245,81.108
1,Piemonte,Maschi e femmine,1,99704,20,0.20098,99694,0.9998264,80.347
1,Piemonte,Maschi e femmine,2,99684,15,0.14628,99677,0.9998711,79.363
1,Piemonte,Maschi e femmine,3,99670,11,0.11161,99664,0.9998973,78.374
1,Piemonte,Maschi e femmine,4,99658,9,0.09374,99654,0.9999057,77.383
1,Piemonte,Maschi e femmine,5,99649,9,0.09485,99644,0.9999007,76.390
1,Piemonte,Maschi e femmine,6,99640,10,0.10383,99634,0.9998902,75.398
1,Piemonte,Maschi e femmine,7,99629,12,0.11582,99623,0.9998831,74.405
1,Piemonte,Maschi e femmine,8,99618,12,0.11799,99612,0.9998843,73.414
1,Piemonte,Maschi e femmine,9,99606,11,0.11333,99600,0.9998936,72.423
1,Piemonte,Maschi e femmine,10,99595,10,0.09939,99590,0.9999042,71.431
1,Piemonte,Maschi e femmine,11,99585,9,0.09216,99580,0.9999016,70.438
1,Piemonte,Maschi e femmine,12,99576,10,0.10470,99570,0.9998740,69.444
1,Piemonte,Maschi e femmine,13,99565,15,0.14739,99558,0.9998245,68.451
1,Piemonte,Maschi e femmine,14,99550,20,0.20356,99540,0.9997701,67.461
1,Piemonte,Maschi e femmine,15,99530,26,0.25632,99517,0.9997217,66.475
1,Piemonte,Maschi e femmine,16,99505,30,0.30026,99490,0.9996822,65.492
1,Piemonte,Maschi e femmine,17,99475,33,0.33545,99458,0.9996429,64.511
1,Piemonte,Maschi e femmine,18,99441,38,0.37880,99423,0.9996012,63.533
1,Piemonte,Maschi e femmine,19,99404,42,0.41873,99383,0.9995722,62.557
1,Piemonte,Maschi e femmine,20,99362,43,0.43690,99340,0.9995615,61.583
1,Piemonte,Maschi e femmine,21,99319,44,0.44015,99297,0.9995604,60.610
1,Piemonte,Maschi e femmine,22,99275,44,0.43897,99253,0.9995564,59.636
1,Piemonte,Maschi e femmine,23,99231,44,0.44821,99209,0.9995463,58.662
1,Piemonte,Maschi e femmine,24,99187,46,0.45923,99164,0.9995185,57.688
1,Piemonte,Maschi e femmine,25,99141,50,0.50372,99116,0.9994852,56.714
1,Piemonte,Maschi e femmine,26,99092,52,0.52598,99065,0.9994685,55.743
1,Piemonte,Maschi e femmine,27,99039,53,0.53711,99013,0.9994677,54.772
1,Piemonte,Maschi e femmine,28,98986,52,0.52753,98960,0.9994860,53.801
1,Piemonte,Maschi e femmine,29,98934,50,0.50036,98909,0.9995075,52.829
1,Piemonte,Maschi e femmine,30,98884,48,0.48460,98861,0.9995060,51.855
1,Piemonte,Maschi e femmine,31,98837,50,0.50337,98812,0.9994855,50.880
1,Piemonte,Maschi e femmine,32,98787,52,0.52555,98761,0.9994694,49.906
1,Piemonte,Maschi e femmine,33,98735,53,0.53564,98708,0.9994600,48.931
1,Piemonte,Maschi e femmine,34,98682,54,0.54433,98655,0.9994341,47.957
1,Piemonte,Maschi e femmine,35,98628,58,0.58747,98599,0.9993721,46.983
1,Piemonte,Maschi e femmine,36,98570,66,0.66842,98537,0.9993042,46.011
1,Piemonte,Maschi e femmine,37,98504,71,0.72318,98469,0.9992424,45.041
1,Piemonte,Maschi e femmine,38,98433,78,0.79201,98394,0.9991760,44.073
1,Piemonte,Maschi e femmine,39,98355,84,0.85593,98313,0.9991138,43.108
1,Piemonte,Maschi e femmine,40,98271,90,0.91652,98226,0.9990130,42.144
1,Piemonte,Maschi e femmine,41,98181,104,1.05750,98129,0.9988874,41.183
1,Piemonte,Maschi e femmine,42,98077,115,1.16781,98020,0.9987819,40.226
1,Piemonte,Maschi e femmine,43,97963,124,1.26848,97901,0.9986800,39.272
1,Piemonte,Maschi e femmine,44,97838,134,1.37152,97771,0.9985611,38.321
1,Piemonte,Maschi e femmine,45,97704,147,1.50632,97631,0.9984542,37.373
1,Piemonte,Maschi e femmine,46,97557,155,1.58527,97480,0.9983507,36.429
1,Piemonte,Maschi e femmine,47,97402,167,1.71334,97319,0.9981968,35.486
1,Piemonte,Maschi e femmine,48,97235,184,1.89317,97143,0.9979570,34.546
1,Piemonte,Maschi e femmine,49,97051,213,2.19320,96945,0.9976882,33.611
1,Piemonte,Maschi e femmine,50,96839,235,2.43070,96721,0.9973990,32.683
1,Piemonte,Maschi e femmine,51,96603,268,2.77162,96469,0.9971175,31.762
1,Piemonte,Maschi e femmine,52,96335,288,2.99378,96191,0.9968730,30.849
1,Piemonte,Maschi e femmine,53,96047,313,3.26063,95890,0.9966095,29.940
1,Piemonte,Maschi e femmine,54,95734,337,3.52082,95565,0.9962694,29.036
1,Piemonte,Maschi e femmine,55,95397,376,3.94113,95209,0.9958321,28.137
1,Piemonte,Maschi e femmine,56,95021,418,4.39556,94812,0.9953774,27.246
1,Piemonte,Maschi e femmine,57,94603,459,4.85056,94374,0.9949159,26.364
1,Piemonte,Maschi e femmine,58,94144,501,5.31877,93894,0.9944508,25.490
1,Piemonte,Maschi e femmine,59,93644,541,5.78088,93373,0.9941155,24.624
1,Piemonte,Maschi e femmine,60,93102,558,5.98875,92823,0.9938526,23.764
1,Piemonte,Maschi e femmine,61,92545,584,6.30696,92253,0.9933730,22.904
1,Piemonte,Maschi e femmine,62,91961,639,6.94900,91641,0.9926450,22.047
1,Piemonte,Maschi e femmine,63,91322,709,7.76378,90967,0.9918499,21.197
1,Piemonte,Maschi e femmine,64,90613,774,8.53947,90226,0.9908656,20.359
1,Piemonte,Maschi e femmine,65,89839,875,9.73447,89402,0.9897810,19.530
1,Piemonte,Maschi e femmine,66,88965,953,10.70833,88488,0.9888764,18.717
1,Piemonte,Maschi e femmine,67,88012,1016,11.54342,87504,0.9879702,17.915
