Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,670,6.70389,99369,0.9993359,77.012
1,Piemonte,Maschi e femmine,1,99330,53,0.53231,99303,0.9995430,76.528
1,Piemonte,Maschi e femmine,2,99277,38,0.38163,99258,0.9996702,75.569
1,Piemonte,Maschi e femmine,3,99239,28,0.27788,99225,0.9997565,74.597
1,Piemonte,Maschi e femmine,4,99211,21,0.20914,99201,0.9998090,73.618
1,Piemonte,Maschi e femmine,5,99191,17,0.17292,99182,0.9998356,72.633
1,Piemonte,Maschi e femmine,6,99173,15,0.15597,99166,0.9998466,71.646
1,Piemonte,Maschi e femmine,7,99158,15,0.15080,99150,0.9998470,70.657
1,Piemonte,Maschi e femmine,8,99143,15,0.15512,99135,0.9998382,69.667
1,Piemonte,Maschi e femmine,9,99128,17,0.16851,99119,0.9998284,68.678
1,Piemonte,Maschi e femmine,10,99111,17,0.17479,99102,0.9998223,67.690
1,Piemonte,Maschi e femmine,11,99094,18,0.18054,99085,0.9998124,66.701
1,Piemonte,Maschi e femmine,12,99076,19,0.19468,99066,0.9997783,65.713
1,Piemonte,Maschi e femmine,13,99056,25,0.24870,99044,0.9996952,64.726
1,Piemonte,Maschi e femmine,14,99032,36,0.36085,99014,0.9995620,63.742
1,Piemonte,Maschi e femmine,15,98996,51,0.51515,98970,0.9994110,62.765
1,Piemonte,Maschi e femmine,16,98945,66,0.66289,98912,0.9993003,61.797
1,Piemonte,Maschi e femmine,17,98879,73,0.73657,98843,0.9992499,60.838
1,Piemonte,Maschi e femmine,18,98807,75,0.76368,98769,0.9992162,59.882
1,Piemonte,Maschi e femmine,19,98731,79,0.80395,98691,0.9991889,58.928
1,Piemonte,Maschi e femmine,20,98652,81,0.81832,98611,0.9991669,57.975
1,Piemonte,Maschi e femmine,21,98571,84,0.84788,98529,0.9991337,57.022
1,Piemonte,Maschi e femmine,22,98487,87,0.88482,98444,0.9991126,56.070
1,Piemonte,Maschi e femmine,23,98400,88,0.89001,98357,0.9990832,55.119
1,Piemonte,Maschi e femmine,24,98313,93,0.94368,98266,0.9990088,54.167
1,Piemonte,Maschi e femmine,25,98220,102,1.03877,98169,0.9989654,53.218
1,Piemonte,Maschi e femmine,26,98118,101,1.03048,98067,0.9989700,52.273
1,Piemonte,Maschi e femmine,27,98017,101,1.02948,97966,0.9989861,51.326
1,Piemonte,Maschi e femmine,28,97916,98,0.99831,97867,0.9990138,50.379
1,Piemonte,Maschi e femmine,29,97818,95,0.97403,97771,0.9990156,49.429
1,Piemonte,Maschi e femmine,30,97723,97,0.99476,97674,0.9989798,48.476
1,Piemonte,Maschi e femmine,31,97626,102,1.04567,97575,0.9989688,47.524
1,Piemonte,Maschi e femmine,32,97524,99,1.01678,97474,0.9989772,46.573
1,Piemonte,Maschi e femmine,33,97424,100,1.02875,97374,0.9989549,45.620
1,Piemonte,Maschi e femmine,34,97324,103,1.06141,97273,0.9989217,44.667
1,Piemonte,Maschi e femmine,35,97221,106,1.09514,97168,0.9988751,43.714
1,Piemonte,Maschi e femmine,36,97114,112,1.15474,97058,0.9987779,42.761
1,Piemonte,Maschi e femmine,37,97002,125,1.28948,96940,0.9986855,41.810
1,Piemonte,Maschi e femmine,38,96877,130,1.33949,96812,0.9986379,40.863
1,Piemonte,Maschi e femmine,39,96747,134,1.38471,96680,0.9985479,39.917
1,Piemonte,Maschi e femmine,40,96613,147,1.51966,96540,0.9984231,38.972
1,Piemonte,Maschi e femmine,41,96467,158,1.63428,96388,0.9983083,38.030
1,Piemonte,Maschi e femmine,42,96309,168,1.74922,96225,0.9982061,37.092
1,Piemonte,Maschi e femmine,43,96141,177,1.83871,96052,0.9981499,36.156
1,Piemonte,Maschi e femmine,44,95964,179,1.86148,95874,0.9980910,35.222
1,Piemonte,Maschi e femmine,45,95785,187,1.95653,95691,0.9979171,34.286
1,Piemonte,Maschi e femmine,46,95598,211,2.20951,95492,0.9975600,33.353
1,Piemonte,Maschi e femmine,47,95386,255,2.67094,95259,0.9971060,32.425
1,Piemonte,Maschi e femmine,48,95132,297,3.11759,94983,0.9967545,31.511
1,Piemonte,Maschi e femmine,49,94835,320,3.37374,94675,0.9964974,30.608
1,Piemonte,Maschi e femmine,50,94515,343,3.63195,94344,0.9962373,29.710
1,Piemonte,Maschi e femmine,51,94172,367,3.89395,93989,0.9959132,28.816
1,Piemonte,Maschi e femmine,52,93805,402,4.28047,93604,0.9954334,27.927
1,Piemonte,Maschi e femmine,53,93404,453,4.85402,93177,0.9948305,27.045
1,Piemonte,Maschi e femmine,54,92950,510,5.48659,92695,0.9941390,26.174
1,Piemonte,Maschi e femmine,55,92440,577,6.23741,92152,0.9934490,25.316
1,Piemonte,Maschi e femmine,56,91864,631,6.86662,91548,0.9928097,24.472
1,Piemonte,Maschi e femmine,57,91233,686,7.51613,90890,0.9922408,23.638
1,Piemonte,Maschi e femmine,58,90547,725,8.00415,90185,0.9916815,22.813
1,Piemonte,Maschi e femmine,59,89822,776,8.63538,89435,0.9910746,21.993
1,Piemonte,Maschi e femmine,60,89047,821,9.21805,88636,0.9903400,21.180
1,Piemonte,Maschi e femmine,61,88226,892,10.10612,87780,0.9894335,20.372
1,Piemonte,Maschi e femmine,62,87334,963,11.03155,86853,0.9881901,19.575
1,Piemonte,Maschi e femmine,63,86371,1088,12.59695,85827,0.9867222,18.788
1,Piemonte,Maschi e femmine,64,85283,1191,13.96725,84687,0.9850972,18.021
1,Piemonte,Maschi e femmine,65,84092,1333,15.85158,83425,0.9833566,17.270
1,Piemonte,Maschi e femmine,66,82759,1444,17.44790,82037,0.9818034,16.540
1,Piemonte,Maschi e femmine,67,81315,1542,18.95862,80544,0.9802388,15.825
1,Piemonte,Maschi e femmine,68,79773,1642,20.57919,78952,0.9786026,15.121
1,Piemonte,Maschi e femmine,69,78131,1737,22.23279,77263,0.9771384,14.428
1,Piemonte,Maschi e femmine,70,76394,1796,23.50478,75497,0.9757265,13.745
1,Piemonte,Maschi e femmine,71,74599,1870,25.06082,73664,0.9737643,13.063
1,Piemonte,Maschi e femmine,72,72729,1996,27.44071,71731,0.9709424,12.386
1,Piemonte,Maschi e femmine,73,70734,2173,30.72004,69647,0.9660524,11.722
1,Piemonte,Maschi e femmine,74,68561,2556,37.27753,67283,0.9600748,11.077
1,Piemonte,Maschi e femmine,75,66005,2817,42.67542,64596,0.9552606,10.487
1,Piemonte,Maschi e femmine,76,63188,2963,46.89546,61706,0.9514414,9.932
1,Piemonte,Maschi e femmine,77,60225,3030,50.30351,58710,0.9483195,9.396
1,Piemonte,Maschi e femmine,78,57195,3039,53.13038,55676,0.9451321,8.867
1,Piemonte,Maschi e femmine,79,54156,3071,56.70295,52621,0.9399115,8.337
1,Piemonte,Maschi e femmine,80,51086,3253,63.67756,49459,0.9322096,7.808
1,Piemonte,Maschi e femmine,81,47833,3453,72.18289,46106,0.9238737,7.305
