Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Femmine,63,90786,748,8.23514,90413,0.9912279,20.702
1,Piemonte,Femmine,64,90039,839,9.31353,89620,0.9902368,19.870
1,Piemonte,Femmine,65,89200,911,10.21702,88745,0.9895044,19.052
1,Piemonte,Femmine,66,88289,951,10.77706,87813,0.9887366,18.243
1,Piemonte,Femmine,67,87337,1027,11.75511,86824,0.9876270,17.437
1,Piemonte,Femmine,68,86311,1122,12.99815,85750,0.9863230,16.638
1,Piemonte,Femmine,69,85189,1224,14.36470,84577,0.9851000,15.851
1,Piemonte,Femmine,70,83965,1297,15.44311,83317,0.9836538,15.074
1,Piemonte,Femmine,71,82668,1427,17.26339,81955,0.9816037,14.303
1,Piemonte,Femmine,72,81241,1588,19.54902,80447,0.9783770,13.545
1,Piemonte,Femmine,73,79653,1891,23.73826,78708,0.9742949,12.806
1,Piemonte,Femmine,74,77762,2156,27.71978,76685,0.9706904,12.105
1,Piemonte,Femmine,75,75607,2340,30.94465,74437,0.9672964,11.436
1,Piemonte,Femmine,76,73267,2529,34.51874,72003,0.9642118,10.785
1,Piemonte,Femmine,77,70738,2625,37.10303,69426,0.9610600,10.153
1,Piemonte,Femmine,78,68113,2782,40.84773,66722,0.9565955,9.525
1,Piemonte,Femmine,79,65331,3010,46.07016,63826,0.9507878,8.909
1,Piemonte,Femmine,80,62321,3272,52.50596,60685,0.9442569,8.315
1,Piemonte,Femmine,81,59049,3493,59.15966,57302,0.9358404,7.748
1,Piemonte,Femmine,82,55556,3860,69.47403,53626,0.9265170,7.204
1,Piemonte,Femmine,83,51696,4022,77.79128,49685,0.9174811,6.704
1,Piemonte,Femmine,84,47675,4178,87.64537,45585,0.9077865,6.228
1,Piemonte,Femmine,85,43496,4229,97.22044,41382,0.8966806,5.778
1,Piemonte,Femmine,86,39267,4322,110.07519,37106,0.8836980,5.346
1,Piemonte,Femmine,87,34945,4309,123.29894,32791,0.8699996,4.946
1,Piemonte,Femmine,88,30636,4217,137.64436,28528,0.8551634,4.571
1,Piemonte,Femmine,89,26419,4047,153.17677,24396,0.8390619,4.221
1,Piemonte,Femmine,90,22373,3806,170.10342,20470,0.8214668,3.894
1,Piemonte,Femmine,91,18567,3503,188.69080,16815,0.8023209,3.589
1,Piemonte,Femmine,92,15064,3145,208.75778,13491,0.7816898,3.308
1,Piemonte,Femmine,93,11919,2746,230.38298,10546,0.7595356,3.049
1,Piemonte,Femmine,94,9173,2326,253.56361,8010,0.7364713,2.812
1,Piemonte,Femmine,95,6847,1896,276.87899,5899,0.7128304,2.597
1,Piemonte,Femmine,96,4951,1492,301.40032,4205,0.6880653,2.400
1,Piemonte,Femmine,97,3459,1131,327.01389,2893,0.6623006,2.220
1,Piemonte,Femmine,98,2328,823,353.57718,1916,0.6356889,2.055
1,Piemonte,Femmine,99,1505,573,380.91610,1218,0.6084115,1.906
1,Piemonte,Femmine,100,932,381,408.82747,741,0.5806728,1.771
1,Piemonte,Femmine,101,551,241,437.08795,430,0.5532662,1.649
1,Piemonte,Femmine,102,310,144,463.86943,238,0.5266580,1.542
1,Piemonte,Femmine,103,166,82,491.01031,125,0.4997617,1.443
1,Piemonte,Femmine,104,85,44,518.36841,63,0.4727124,1.352
1,Piemonte,Femmine,105,41,22,545.80615,30,0.4456418,1.269
1,Piemonte,Femmine,106,19,11,573.18740,13,0.4186800,1.193
1,Piemonte,Femmine,107,8,5,600.37425,6,0.3919554,1.123
1,Piemonte,Femmine,108,3,2,627.23859,2,0.3655881,1.060
1,Piemonte,Femmine,109,1,1,653.65570,1,0.3396922,1.003
1,Piemonte,Femmine,110,0,0,679.51459,0,0.3152208,0.952
