Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,22,99451,33,0.32975,99434,0.9996540,60.648
1,Piemonte,Maschi e femmine,23,99418,36,0.36217,99400,0.9996264,59.668
1,Piemonte,Maschi e femmine,24,99382,38,0.38509,99363,0.9996161,58.690
1,Piemonte,Maschi e femmine,25,99344,38,0.38278,99325,0.9996239,57.712
1,Piemonte,Maschi e femmine,26,99306,37,0.36950,99287,0.9996378,56.734
1,Piemonte,Maschi e femmine,27,99269,35,0.35480,99251,0.9996446,55.755
1,Piemonte,Maschi e femmine,28,99234,35,0.35606,99216,0.9996322,54.774
1,Piemonte,Maschi e femmine,29,99198,38,0.37962,99180,0.9996046,53.794
1,Piemonte,Maschi e femmine,30,99161,41,0.41124,99140,0.9995731,52.814
1,Piemonte,Maschi e femmine,31,99120,44,0.44264,99098,0.9995437,51.836
1,Piemonte,Maschi e femmine,32,99076,47,0.47003,99053,0.9995160,50.858
1,Piemonte,Maschi e femmine,33,99030,49,0.49799,99005,0.9994712,49.882
1,Piemonte,Maschi e femmine,34,98980,55,0.55953,98953,0.9994253,48.907
1,Piemonte,Maschi e femmine,35,98925,58,0.58985,98896,0.9993941,47.934
1,Piemonte,Maschi e femmine,36,98867,61,0.62197,98836,0.9993637,46.962
1,Piemonte,Maschi e femmine,37,98805,64,0.65057,98773,0.9993186,45.991
1,Piemonte,Maschi e femmine,38,98741,70,0.71230,98706,0.9992668,45.020
1,Piemonte,Maschi e femmine,39,98670,74,0.75421,98633,0.9992153,44.052
1,Piemonte,Maschi e femmine,40,98596,80,0.81516,98556,0.9991448,43.085
1,Piemonte,Maschi e femmine,41,98516,88,0.89527,98472,0.9990567,42.120
1,Piemonte,Maschi e femmine,42,98427,98,0.99136,98379,0.9989582,41.157
1,Piemonte,Maschi e femmine,43,98330,107,1.09224,98276,0.9988501,40.197
1,Piemonte,Maschi e femmine,44,98222,119,1.20768,98163,0.9987420,39.241
1,Piemonte,Maschi e femmine,45,98104,128,1.30835,98040,0.9986287,38.287
1,Piemonte,Maschi e femmine,46,97976,141,1.43437,97905,0.9984857,37.337
1,Piemonte,Maschi e femmine,47,97835,156,1.59441,97757,0.9983074,36.390
1,Piemonte,Maschi e femmine,48,97679,175,1.79098,97592,0.9980769,35.447
1,Piemonte,Maschi e femmine,49,97504,200,2.05546,97404,0.9978426,34.510
1,Piemonte,Maschi e femmine,50,97304,220,2.25956,97194,0.9976496,33.580
1,Piemonte,Maschi e femmine,51,97084,237,2.44153,96965,0.9974372,32.655
1,Piemonte,Maschi e femmine,52,96847,260,2.68433,96717,0.9972278,31.734
1,Piemonte,Maschi e femmine,53,96587,276,2.86030,96449,0.9969900,30.818
1,Piemonte,Maschi e femmine,54,96310,304,3.16020,96158,0.9965300,29.905
1,Piemonte,Maschi e femmine,55,96006,363,3.78075,95825,0.9959170,28.998
1,Piemonte,Maschi e femmine,56,95643,420,4.38634,95433,0.9954901,28.106
1,Piemonte,Maschi e femmine,57,95224,441,4.63394,95003,0.9952428,27.228
1,Piemonte,Maschi e femmine,58,94782,463,4.88097,94551,0.9951186,26.352
1,Piemonte,Maschi e femmine,59,94320,460,4.88179,94090,0.9948872,25.479
1,Piemonte,Maschi e femmine,60,93859,502,5.34489,93608,0.9943379,24.601
1,Piemonte,Maschi e femmine,61,93358,558,5.98093,93078,0.9936510,23.731
1,Piemonte,Maschi e femmine,62,92799,624,6.71934,92487,0.9930140,22.871
1,Piemonte,Maschi e femmine,63,92176,669,7.25446,91841,0.9923828,22.022
1,Piemonte,Maschi e femmine,64,91507,730,7.98252,91142,0.9917382,21.179
1,Piemonte,Maschi e femmine,65,90777,776,8.54326,90389,0.9908943,20.346
1,Piemonte,Maschi e femmine,66,90001,871,9.67293,89566,0.9897976,19.517
1,Piemonte,Maschi e femmine,67,89130,957,10.73700,88652,0.9886421,18.702
1,Piemonte,Maschi e femmine,68,88173,1057,11.98558,87645,0.9875212,17.900
1,Piemonte,Maschi e femmine,69,87117,1131,12.97803,86551,0.9863974,17.111
1,Piemonte,Maschi e femmine,70,85986,1224,14.23537,85374,0.9851692,16.329
1,Piemonte,Maschi e femmine,71,84762,1308,15.43473,84108,0.9837819,15.558
1,Piemonte,Maschi e femmine,72,83454,1420,17.01380,82744,0.9819891,14.794
1,Piemonte,Maschi e femmine,73,82034,1561,19.02535,81254,0.9800078,14.041
1,Piemonte,Maschi e femmine,74,80473,1688,20.97781,79629,0.9780057,13.304
1,Piemonte,Maschi e femmine,75,78785,1815,23.03256,77878,0.9757951,12.578
1,Piemonte,Maschi e femmine,76,76970,1955,25.40479,75993,0.9730674,11.863
1,Piemonte,Maschi e femmine,77,75015,2138,28.50023,73946,0.9696417,11.159
1,Piemonte,Maschi e femmine,78,72877,2352,32.27089,71701,0.9654196,10.472
1,Piemonte,Maschi e femmine,79,70525,2607,36.96688,69222,0.9598643,9.805
1,Piemonte,Maschi e femmine,80,67918,2949,43.42609,66443,0.9536428,9.162
1,Piemonte,Maschi e femmine,81,64969,3211,49.42143,63363,0.9475743,8.555
1,Piemonte,Maschi e femmine,82,61758,3433,55.58608,60041,0.9403295,7.974
1,Piemonte,Maschi e femmine,83,58325,3733,63.99522,56459,0.9318445,7.414
1,Piemonte,Maschi e femmine,84,54592,3963,72.60015,52611,0.9231765,6.886
1,Piemonte,Maschi e femmine,85,50629,4120,81.37741,48569,0.9134078,6.386
1,Piemonte,Maschi e femmine,86,46509,4291,92.26895,44363,0.9016253,5.908
1,Piemonte,Maschi e femmine,87,42218,4437,105.10106,39999,0.8879925,5.458
1,Piemonte,Maschi e femmine,88,37781,4523,119.72509,35519,0.8712899,5.040
1,Piemonte,Maschi e femmine,89,33257,4620,138.91706,30947,0.8538692,4.657
1,Piemonte,Maschi e femmine,90,28637,4425,154.50836,26425,0.8410564,4.328
1,Piemonte,Maschi e femmine,91,24213,3975,164.18933,22225,0.8320218,4.027
1,Piemonte,Maschi e femmine,92,20237,3491,172.51147,18492,0.8200277,3.720
1,Piemonte,Maschi e femmine,93,16746,3165,188.98862,15164,0.8006128,3.392
1,Piemonte,Maschi e femmine,94,13581,2882,212.20897,12140,0.7689002,3.066
1,Piemonte,Maschi e femmine,95,10699,2729,255.07927,9335,0.7304701,2.757
1,Piemonte,Maschi e femmine,96,7970,2303,288.92876,6819,0.7014903,2.529
1,Piemonte,Maschi e femmine,97,5667,1768,311.98366,4783,0.6806882,2.354
1,Piemonte,Maschi e femmine,98,3899,1287,329.96293,3256,0.6620387,2.195
1,Piemonte,Maschi e femmine,99,2613,914,349.89846,2156,0.6383869,2.029
1,Piemonte,Maschi e femmine,100,1698,645,379.63288,1376,0.6028515,1.852
1,Piemonte,Maschi e femmine,101,1054,448,425.38274,830,0.5631207,1.679
1,Piemonte,Maschi e femmine,102,605,277,456.88665,467,0.5318816,1.552
1,Piemonte,Maschi e femmine,103,329,161,488.79880,248,0.5003509,1.438
1,Piemonte,Maschi e femmine,104,168,88,520.87418,124,0.4687640,1.334
1,Piemonte,Maschi e femmine,105,81,45,552.86238,58,0.4373568,1.241
1,Piemonte,Maschi e femmine,106,36,21,584.51733,25,0.4063599,1.158
1,Piemonte,Maschi e femmine,107,15,9,615.59706,10,0.3759954,1.083
1,Piemonte,Maschi e femmine,108,6,4,645.87618,4,0.3464689,1.015
1,Piemonte,Maschi e femmine,109,2,1,675.14743,1,0.3179689,0.955
1,Piemonte,Maschi e femmine,110,1,0,703.22132,0,0.2906650,0.902
1,Piemonte,Maschi e femmine,111,0,0,729.93508,0,0.2647022,0.854
1,Piemonte,Maschi e femmine,112,0,0,755.15496,0,0.2401994,0.812
1,Piemonte,Maschi e femmine,113,0,0,778.77452,0,0.2172502,0.775
1,Piemonte,Maschi e femmine,114,0,0,800.71930,0,0.1959194,0.742
1,Piemonte,Maschi e femmine,115,0,0,820.94773,0,0.1762425,0.713
1,Piemonte,Maschi e femmine,116,0,0,839.44983,0,0.1582273,0.687
1,Piemonte,Maschi e femmine,117,0,0,856.24111,0,0.1418576,0.665
1,Piemonte,Maschi e femmine,118,0,0,871.36775,0,0.1270909,0.645
1,Piemonte,Maschi e femmine,119,0,0,884.89162,0,0.1138692,0.628
1,Piemonte,Maschi,0,100000,273,2.72750,99743,0.9997594,79.907
1,Piemonte,Maschi,1,99727,16,0.15859,99719,0.9998438,79.124
1,Piemonte,Maschi,2,99711,15,0.15375,99704,0.9998532,78.137
1,Piemonte,Maschi,3,99696,14,0.13992,99689,0.9998675,77.149
1,Piemonte,Maschi,4,99682,12,0.12514,99676,0.9998792,76.159
1,Piemonte,Maschi,5,99670,12,0.11639,99664,0.9998864,75.169
1,Piemonte,Maschi,6,99658,11,0.11080,99653,0.9998919,74.178
1,Piemonte,Maschi,7,99647,10,0.10536,99642,0.9999034,73.186
1,Piemonte,Maschi,8,99637,9,0.08775,99632,0.9999224,72.193
1,Piemonte,Maschi,9,99628,7,0.06749,99624,0.9999357,71.200
1,Piemonte,Maschi,10,99621,6,0.06118,99618,0.9999342,70.204
1,Piemonte,Maschi,11,99615,7,0.07043,99611,0.9999178,69.209
1,Piemonte,Maschi,12,99608,9,0.09402,99603,0.9998903,68.214
1,Piemonte,Maschi,13,99599,12,0.12537,99592,0.9998598,67.220
1,Piemonte,Maschi,14,99586,15,0.15512,99578,0.9998270,66.228
1,Piemonte,Maschi,15,99571,19,0.19097,99561,0.9997864,65.238
1,Piemonte,Maschi,16,99552,24,0.23623,99540,0.9997416,64.251
1,Piemonte,Maschi,17,99528,28,0.28057,99514,0.9997034,63.266
1,Piemonte,Maschi,18,99500,31,0.31264,99485,0.9996765,62.283
1,Piemonte,Maschi,19,99469,33,0.33440,99452,0.9996471,61.303
1,Piemonte,Maschi,20,99436,37,0.37139,99417,0.9996048,60.323
1,Piemonte,Maschi,21,99399,42,0.41906,99378,0.9995500,59.345
1,Piemonte,Maschi,22,99357,48,0.48099,99333,0.9994899,58.370
1,Piemonte,Maschi,23,99309,54,0.53927,99283,0.9994425,57.398
1,Piemonte,Maschi,24,99256,57,0.57568,99227,0.9994304,56.429
1,Piemonte,Maschi,25,99199,56,0.56353,99171,0.9994447,55.461
1,Piemonte,Maschi,26,99143,54,0.54701,99116,0.9994639,54.492
1,Piemonte,Maschi,27,99089,52,0.52517,99063,0.9994772,53.521
1,Piemonte,Maschi,28,99037,52,0.52034,99011,0.9994710,52.549
1,Piemonte,Maschi,29,98985,53,0.53773,98958,0.9994481,51.576
1,Piemonte,Maschi,30,98932,56,0.56603,98904,0.9994155,50.604
1,Piemonte,Maschi,31,98876,60,0.60289,98846,0.9993772,49.632
1,Piemonte,Maschi,32,98816,64,0.64277,98784,0.9993409,48.662
1,Piemonte,Maschi,33,98753,67,0.67538,98719,0.9992863,47.693
1,Piemonte,Maschi,34,98686,74,0.75196,98649,0.9992369,46.725
1,Piemonte,Maschi,35,98612,76,0.77421,98574,0.9992135,45.759
1,Piemonte,Maschi,36,98535,79,0.79874,98496,0.9991854,44.795
1,Piemonte,Maschi,37,98457,82,0.83037,98416,0.9991351,43.830
1,Piemonte,Maschi,38,98375,88,0.89940,98331,0.9990803,42.866
1,Piemonte,Maschi,39,98287,92,0.94000,98240,0.9990223,41.904
1,Piemonte,Maschi,40,98194,100,1.01550,98144,0.9989347,40.943
1,Piemonte,Maschi,41,98094,109,1.11524,98040,0.9988240,39.984
1,Piemonte,Maschi,42,97985,121,1.23684,97924,0.9987161,39.028
1,Piemonte,Maschi,43,97864,130,1.33103,97799,0.9985955,38.076
1,Piemonte,Maschi,44,97734,144,1.47798,97661,0.9984487,37.126
1,Piemonte,Maschi,45,97589,159,1.62483,97510,0.9983006,36.180
1,Piemonte,Maschi,46,97431,173,1.77412,97344,0.9981318,35.238
1,Piemonte,Maschi,47,97258,191,1.96252,97162,0.9979431,34.300
1,Piemonte,Maschi,48,97067,209,2.15152,96962,0.9976737,33.367
1,Piemonte,Maschi,49,96858,242,2.50149,96737,0.9973314,32.437
1,Piemonte,Maschi,50,96616,274,2.83606,96479,0.9970255,31.517
1,Piemonte,Maschi,51,96342,300,3.11330,96192,0.9967103,30.606
1,Piemonte,Maschi,52,96042,333,3.46658,95875,0.9964450,29.700
1,Piemonte,Maschi,53,95709,349,3.64380,95534,0.9962219,28.801
1,Piemonte,Maschi,54,95360,373,3.91288,95174,0.9956360,27.905
1,Piemonte,Maschi,55,94987,458,4.81687,94758,0.9947725,27.012
1,Piemonte,Maschi,56,94529,533,5.64001,94263,0.9941866,26.141
1,Piemonte,Maschi,57,93996,563,5.98777,93715,0.9937703,25.286
1,Piemonte,Maschi,58,93433,605,6.47308,93131,0.9935295,24.436
1,Piemonte,Maschi,59,92829,600,6.46789,92528,0.9933183,23.591
1,Piemonte,Maschi,60,92228,636,6.89686,91910,0.9926759,22.742
1,Piemonte,Maschi,61,91592,710,7.75436,91237,0.9918137,21.896
1,Piemonte,Maschi,62,90882,784,8.62165,90490,0.9911401,21.063
1,Piemonte,Maschi,63,90098,820,9.10026,89688,0.9903302,20.242
1,Piemonte,Maschi,64,89278,915,10.24465,88821,0.9892977,19.424
1,Piemonte,Maschi,65,88364,987,11.16464,87871,0.9881179,18.619
1,Piemonte,Maschi,66,87377,1102,12.60767,86826,0.9866270,17.824
1,Piemonte,Maschi,67,86276,1221,14.14814,85665,0.9849965,17.045
1,Piemonte,Maschi,68,85055,1350,15.87121,84380,0.9835720,16.283
1,Piemonte,Maschi,69,83705,1422,16.99385,82994,0.9821361,15.537
1,Piemonte,Maschi,70,82283,1543,18.74905,81511,0.9804731,14.797
1,Piemonte,Maschi,71,80740,1641,20.31968,79920,0.9788098,14.070
1,Piemonte,Maschi,72,79099,1746,22.07887,78226,0.9765970,13.352
1,Piemonte,Maschi,73,77353,1915,24.75700,76395,0.9738650,12.642
1,Piemonte,Maschi,74,75438,2078,27.54799,74399,0.9713222,11.950
1,Piemonte,Maschi,75,73360,2189,29.83956,72265,0.9685840,11.275
1,Piemonte,Maschi,76,71171,2352,33.04102,69995,0.9648448,10.606
1,Piemonte,Maschi,77,68819,2570,37.34154,67534,0.9605186,9.951
1,Piemonte,Maschi,78,66249,2763,41.70421,64868,0.9555690,9.318
1,Piemonte,Maschi,79,63486,3001,47.27636,61986,0.9488512,8.702
1,Piemonte,Maschi,80,60485,3340,55.21337,58815,0.9413272,8.109
1,Piemonte,Maschi,81,57145,3562,62.33437,55364,0.9340746,7.553
1,Piemonte,Maschi,82,53583,3738,69.75505,51714,0.9249954,7.022
1,Piemonte,Maschi,83,49846,4020,80.64782,47836,0.9141736,6.511
1,Piemonte,Maschi,84,45826,4191,91.45921,43730,0.9038221,6.039
1,Piemonte,Maschi,85,41634,4221,101.37167,39524,0.8918322,5.596
1,Piemonte,Maschi,86,37414,4330,115.73050,35249,0.8772358,5.171
1,Piemonte,Maschi,87,33084,4325,130.71849,30922,0.8631238,4.782
1,Piemonte,Maschi,88,28759,4140,143.95984,26689,0.8464810,4.426
1,Piemonte,Maschi,89,24619,4054,164.68582,22592,0.8272427,4.087
1,Piemonte,Maschi,90,20565,3751,182.42005,18689,0.8131280,3.794
1,Piemonte,Maschi,91,16813,3233,192.31716,15197,0.8017416,3.529
1,Piemonte,Maschi,92,13580,2792,205.61440,12184,0.7870200,3.250
1,Piemonte,Maschi,93,10788,2398,222.25198,9589,0.7682552,2.962
1,Piemonte,Maschi,94,8390,2047,243.95041,7367,0.7321874,2.665
1,Piemonte,Maschi,95,6343,1899,299.37432,5394,0.6865153,2.363
1,Piemonte,Maschi,96,4444,1483,333.62448,3703,0.6537431,2.160
1,Piemonte,Maschi,97,2962,1082,365.21385,2421,0.6245940,1.991
1,Piemonte,Maschi,98,1880,736,391.46206,1512,0.5996436,1.848
1,Piemonte,Maschi,99,1144,475,414.97243,907,0.5738793,1.716
1,Piemonte,Maschi,100,669,298,445.17659,520,0.5406875,1.578
1,Piemonte,Maschi,101,371,180,484.79079,281,0.5033296,1.443
1,Piemonte,Maschi,102,191,99,519.72815,142,0.4688744,1.331
1,Piemonte,Maschi,103,92,51,554.85672,66,0.4343652,1.230
1,Piemonte,Maschi,104,41,24,589.84729,29,0.4001146,1.139
1,Piemonte,Maschi,105,17,10,624.35958,12,0.3664371,1.058
1,Piemonte,Maschi,106,6,4,658.06321,4,0.3336357,0.986
1,Piemonte,Maschi,107,2,1,690.64092,1,0.3019952,0.923
1,Piemonte,Maschi,108,1,0,721.80844,0,0.2717702,0.866
1,Piemonte,Maschi,109,0,0,751.31249,0,0.2431842,0.817
1,Piemonte,Maschi,110,0,0,778.94533,0,0.2164203,0.773
1,Piemonte,Maschi,111,0,0,804.54460,0,0.1916207,0.735
1,Piemonte,Maschi,112,0,0,827.99841,0,0.1688844,0.702
1,Piemonte,Maschi,113,0,0,849.23841,0,0.1482718,0.673
1,Piemonte,Maschi,114,0,0,868.24277,0,0.1298032,0.649
1,Piemonte,Maschi,115,0,0,885.02715,0,0.1134656,0.628
1,Piemonte,Maschi,116,0,0,899.64357,0,0.0992140,0.610
1,Piemonte,Maschi,117,0,0,912.16969,0,0.0869795,0.595
1,Piemonte,Maschi,118,0,0,922.70691,0,0.0766714,0.583
1,Piemonte,Maschi,119,0,0,931.37124,0,0.0681844,0.573
1,Piemonte,Femmine,0,100000,208,2.07668,99805,0.9997935,84.677
1,Piemonte,Femmine,1,99792,17,0.16744,99784,0.9998430,83.852
1,Piemonte,Femmine,2,99776,15,0.14651,99768,0.9998661,82.866
1,Piemonte,Femmine,3,99761,12,0.12122,99755,0.9998908,81.878
1,Piemonte,Femmine,4,99749,10,0.09721,99744,0.9999147,80.888
1,Piemonte,Femmine,5,99739,7,0.07343,99736,0.9999303,79.896
1,Piemonte,Femmine,6,99732,7,0.06591,99729,0.9999289,78.902
1,Piemonte,Femmine,7,99725,8,0.07624,99722,0.9999186,77.907
1,Piemonte,Femmine,8,99718,9,0.08653,99713,0.9999127,76.913
1,Piemonte,Femmine,9,99709,9,0.08812,99705,0.9999178,75.919
1,Piemonte,Femmine,10,99700,8,0.07626,99696,0.9999306,74.926
1,Piemonte,Femmine,11,99693,6,0.06257,99690,0.9999354,73.932
1,Piemonte,Femmine,12,99686,7,0.06661,99683,0.9999240,72.936
1,Piemonte,Femmine,13,99680,9,0.08543,99676,0.9999029,71.941
1,Piemonte,Femmine,14,99671,11,0.10875,99666,0.9998813,70.947
1,Piemonte,Femmine,15,99660,13,0.12871,99654,0.9998652,69.955
1,Piemonte,Femmine,16,99648,14,0.14089,99641,0.9998541,68.964
1,Piemonte,Femmine,17,99634,15,0.15090,99626,0.9998421,67.974
1,Piemonte,Femmine,18,99619,16,0.16494,99610,0.9998301,66.984
1,Piemonte,Femmine,19,99602,17,0.17484,99593,0.9998234,65.995
1,Piemonte,Femmine,20,99585,18,0.17835,99576,0.9998232,65.006
1,Piemonte,Femmine,21,99567,17,0.17515,99558,0.9998272,64.018
1,Piemonte,Femmine,22,99550,17,0.17053,99541,0.9998268,63.029
1,Piemonte,Femmine,23,99533,17,0.17578,99524,0.9998198,62.039
1,Piemonte,Femmine,24,99515,18,0.18458,99506,0.9998114,61.050
1,Piemonte,Femmine,25,99497,19,0.19270,99487,0.9998122,60.061
1,Piemonte,Femmine,26,99478,18,0.18290,99468,0.9998207,59.073
1,Piemonte,Femmine,27,99459,17,0.17576,99451,0.9998204,58.084
1,Piemonte,Femmine,28,99442,18,0.18347,99433,0.9998015,57.094
1,Piemonte,Femmine,29,99424,21,0.21359,99413,0.9997688,56.104
1,Piemonte,Femmine,30,99402,25,0.24873,99390,0.9997384,55.116
1,Piemonte,Femmine,31,99378,27,0.27445,99364,0.9997184,54.130
1,Piemonte,Femmine,32,99350,29,0.28880,99336,0.9996996,53.144
1,Piemonte,Femmine,33,99322,31,0.31194,99306,0.9996651,52.160
1,Piemonte,Femmine,34,99291,36,0.35779,99273,0.9996228,51.176
1,Piemonte,Femmine,35,99255,39,0.39664,99235,0.9995833,50.194
1,Piemonte,Femmine,36,99216,43,0.43680,99194,0.9995505,49.214
1,Piemonte,Femmine,37,99172,46,0.46227,99150,0.9995107,48.235
1,Piemonte,Femmine,38,99127,51,0.51643,99101,0.9994619,47.257
1,Piemonte,Femmine,39,99075,55,0.55981,99048,0.9994173,46.281
1,Piemonte,Femmine,40,99020,60,0.60560,98990,0.9993646,45.307
1,Piemonte,Femmine,41,98960,66,0.66528,98927,0.9993000,44.334
1,Piemonte,Femmine,42,98894,73,0.73482,98858,0.9992112,43.363
1,Piemonte,Femmine,43,98821,83,0.84282,98780,0.9991159,42.395
1,Piemonte,Femmine,44,98738,91,0.92550,98692,0.9990482,41.430
1,Piemonte,Femmine,45,98647,96,0.97815,98599,0.9989709,40.468
1,Piemonte,Femmine,46,98550,106,1.08013,98497,0.9988545,39.507
1,Piemonte,Femmine,47,98444,119,1.21087,98384,0.9986868,38.549
1,Piemonte,Femmine,48,98325,139,1.41562,98255,0.9984965,37.595
1,Piemonte,Femmine,49,98185,156,1.59148,98107,0.9983740,36.648
1,Piemonte,Femmine,50,98029,163,1.66049,97948,0.9982976,35.705
1,Piemonte,Femmine,51,97866,171,1.74433,97781,0.9981911,34.764
1,Piemonte,Femmine,52,97696,183,1.87367,97604,0.9980384,33.824
1,Piemonte,Femmine,53,97513,200,2.04964,97413,0.9977840,32.886
1,Piemonte,Femmine,54,97313,232,2.38265,97197,0.9974527,31.953
1,Piemonte,Femmine,55,97081,263,2.71235,96949,0.9970958,31.028
1,Piemonte,Femmine,56,96818,300,3.09662,96668,0.9968294,30.111
1,Piemonte,Femmine,57,96518,313,3.24487,96361,0.9967514,29.203
1,Piemonte,Femmine,58,96205,313,3.25232,96048,0.9967416,28.297
1,Piemonte,Femmine,59,95892,313,3.26451,95735,0.9964844,27.387
1,Piemonte,Femmine,60,95579,360,3.76745,95399,0.9960245,26.475
1,Piemonte,Femmine,61,95219,398,4.18443,95019,0.9955087,25.574
1,Piemonte,Femmine,62,94820,455,4.79945,94593,0.9949017,24.679
1,Piemonte,Femmine,63,94365,509,5.39863,94110,0.9944424,23.795
1,Piemonte,Femmine,64,93856,537,5.71751,93587,0.9941758,22.922
1,Piemonte,Femmine,65,93319,554,5.93143,93042,0.9936529,22.051
1,Piemonte,Femmine,66,92766,628,6.76518,92452,0.9929291,21.179
1,Piemonte,Femmine,67,92138,680,7.37866,91798,0.9922182,20.320
1,Piemonte,Femmine,68,91458,749,8.18795,91084,0.9913659,19.468
1,Piemonte,Femmine,69,90709,824,9.08401,90297,0.9905120,18.624
1,Piemonte,Femmine,70,89885,889,9.89561,89440,0.9896636,17.790
1,Piemonte,Femmine,71,88996,960,10.78162,88516,0.9884949,16.963
1,Piemonte,Femmine,72,88036,1077,12.23638,87498,0.9870480,16.143
1,Piemonte,Femmine,73,86959,1189,13.67644,86364,0.9857060,15.336
1,Piemonte,Femmine,74,85770,1280,14.92003,85130,0.9841281,14.542
1,Piemonte,Femmine,75,84490,1423,16.83810,83779,0.9823118,13.755
1,Piemonte,Femmine,76,83067,1541,18.55284,82297,0.9803872,12.982
1,Piemonte,Femmine,77,81526,1687,20.69273,80683,0.9776282,12.218
1,Piemonte,Femmine,78,79839,1923,24.08639,78878,0.9738866,11.465
1,Piemonte,Femmine,79,77916,2196,28.19044,76818,0.9691426,10.736
1,Piemonte,Femmine,80,75720,2544,33.60170,74448,0.9637897,10.033
1,Piemonte,Femmine,81,73175,2847,38.90967,71752,0.9584266,9.364
1,Piemonte,Femmine,82,70328,3119,44.34492,68769,0.9523235,8.723
1,Piemonte,Femmine,83,67209,3439,51.16277,65490,0.9452430,8.105
1,Piemonte,Femmine,84,63771,3733,58.54507,61904,0.9373504,7.515
1,Piemonte,Femmine,85,60037,4023,67.00932,58026,0.9286140,6.951
1,Piemonte,Femmine,86,56014,4261,76.07701,53884,0.9180973,6.414
1,Piemonte,Femmine,87,51753,4565,88.20812,49470,0.9040374,5.901
1,Piemonte,Femmine,88,47188,4930,104.46719,44723,0.8865753,5.424
1,Piemonte,Femmine,89,42258,5216,123.42706,39650,0.8695108,4.998
1,Piemonte,Femmine,90,37042,5132,138.54581,34476,0.8566529,4.632
1,Piemonte,Femmine,91,31910,4752,148.92048,29534,0.8480438,4.296
1,Piemonte,Femmine,92,27158,4224,155.52308,25046,0.8365083,3.961
1,Piemonte,Femmine,93,22935,3966,172.92781,20952,0.8158237,3.598
1,Piemonte,Femmine,94,18969,3752,197.77661,17093,0.7850773,3.246
1,Piemonte,Femmine,95,15217,3596,236.29581,13419,0.7484415,2.923
1,Piemonte,Femmine,96,11621,3156,271.54360,10043,0.7193432,2.672
1,Piemonte,Femmine,97,8466,2482,293.16703,7225,0.6996323,2.482
1,Piemonte,Femmine,98,5984,1858,310.55494,5055,0.6807712,2.304
1,Piemonte,Femmine,99,4125,1369,331.80961,3441,0.6554247,2.116
1,Piemonte,Femmine,100,2757,1003,363.68024,2255,0.6172507,1.919
1,Piemonte,Femmine,101,1754,724,412.71697,1392,0.5752777,1.730
1,Piemonte,Femmine,102,1030,459,445.16449,801,0.5430612,1.594
1,Piemonte,Femmine,103,572,273,478.15997,435,0.5104347,1.471
1,Piemonte,Femmine,104,298,153,511.42131,222,0.4776709,1.361
1,Piemonte,Femmine,105,146,79,544.65455,106,0.4450483,1.262
1,Piemonte,Femmine,106,66,38,577.56565,47,0.4128422,1.174
1,Piemonte,Femmine,107,28,17,609.86467,19,0.3813180,1.095
1,Piemonte,Femmine,108,11,7,641.28251,7,0.3507194,1.024
1,Piemonte,Femmine,109,4,3,671.57692,3,0.3212640,0.962
1,Piemonte,Femmine,110,1,1,700.53423,1,0.2931407,0.907
