Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,241,2.41467,99773,0.9997635,82.059
1,Piemonte,Maschi e femmine,1,99759,19,0.18741,99749,0.9998271,81.257
1,Piemonte,Maschi e femmine,2,99740,16,0.15829,99732,0.9998507,80.272
1,Piemonte,Maschi e femmine,3,99724,14,0.14037,99717,0.9998658,79.284
1,Piemonte,Maschi e femmine,4,99710,13,0.12793,99704,0.9998780,78.296
1,Piemonte,Maschi e femmine,5,99697,12,0.11616,99692,0.9998876,77.305
1,Piemonte,Maschi e femmine,6,99686,11,0.10869,99680,0.9998945,76.314
1,Piemonte,Maschi e femmine,7,99675,10,0.10223,99670,0.9999023,75.323
1,Piemonte,Maschi e femmine,8,99665,9,0.09321,99660,0.9999130,74.330
1,Piemonte,Maschi e femmine,9,99655,8,0.08076,99651,0.9999252,73.337
1,Piemonte,Maschi e femmine,10,99647,7,0.06875,99644,0.9999349,72.343
1,Piemonte,Maschi e femmine,11,99641,6,0.06155,99637,0.9999304,71.348
1,Piemonte,Maschi e femmine,12,99634,8,0.07757,99631,0.9999076,70.352
1,Piemonte,Maschi e femmine,13,99627,11,0.10716,99621,0.9998736,69.358
1,Piemonte,Maschi e femmine,14,99616,15,0.14568,99609,0.9998390,68.365
1,Piemonte,Maschi e femmine,15,99601,18,0.17635,99593,0.9998050,67.375
1,Piemonte,Maschi e femmine,16,99584,21,0.21360,99573,0.9997738,66.387
1,Piemonte,Maschi e femmine,17,99563,24,0.23890,99551,0.9997481,65.401
1,Piemonte,Maschi e femmine,18,99539,26,0.26487,99526,0.9997210,64.416
1,Piemonte,Maschi e femmine,19,99512,29,0.29313,99498,0.9996989,63.433
1,Piemonte,Maschi e femmine,20,99483,31,0.30909,99468,0.9996896,62.452
1,Piemonte,Maschi e femmine,21,99453,31,0.31163,99437,0.9996841,61.471
1,Piemonte,Maschi e femmine,22,99422,32,0.32012,99406,0.9996781,60.490
1,Piemonte,Maschi e femmine,23,99390,32,0.32366,99374,0.9996750,59.509
1,Piemonte,Maschi e femmine,24,99358,32,0.32631,99341,0.9996594,58.528
1,Piemonte,Maschi e femmine,25,99325,35,0.35494,99308,0.9996397,57.547
1,Piemonte,Maschi e femmine,26,99290,36,0.36570,99272,0.9996306,56.567
1,Piemonte,Maschi e femmine,27,99254,37,0.37304,99235,0.9996178,55.588
1,Piemonte,Maschi e femmine,28,99217,39,0.39136,99197,0.9995982,54.609
1,Piemonte,Maschi e femmine,29,99178,41,0.41226,99157,0.9995834,53.630
1,Piemonte,Maschi e femmine,30,99137,42,0.42092,99116,0.9995660,52.652
1,Piemonte,Maschi e femmine,31,99095,44,0.44707,99073,0.9995397,51.674
1,Piemonte,Maschi e femmine,32,99051,47,0.47355,99027,0.9995135,50.696
1,Piemonte,Maschi e femmine,33,99004,49,0.49942,98979,0.9994769,49.720
1,Piemonte,Maschi e femmine,34,98954,54,0.54677,98927,0.9994472,48.745
1,Piemonte,Maschi e femmine,35,98900,55,0.55884,98873,0.9994437,47.771
1,Piemonte,Maschi e femmine,36,98845,55,0.55384,98818,0.9994266,46.798
1,Piemonte,Maschi e femmine,37,98790,59,0.59301,98761,0.9993776,45.823
1,Piemonte,Maschi e femmine,38,98732,64,0.65175,98700,0.9993148,44.850
1,Piemonte,Maschi e femmine,39,98667,71,0.71859,98632,0.9992308,43.879
1,Piemonte,Maschi e femmine,40,98596,81,0.81990,98556,0.9991449,42.910
1,Piemonte,Maschi e femmine,41,98516,88,0.89036,98472,0.9990685,41.945
1,Piemonte,Maschi e femmine,42,98428,96,0.97260,98380,0.9989761,40.982
1,Piemonte,Maschi e femmine,43,98332,106,1.07532,98279,0.9988741,40.022
1,Piemonte,Maschi e femmine,44,98226,116,1.17662,98169,0.9987668,39.064
1,Piemonte,Maschi e femmine,45,98111,127,1.28983,98048,0.9986522,38.109
1,Piemonte,Maschi e femmine,46,97984,138,1.40583,97915,0.9985220,37.158
1,Piemonte,Maschi e femmine,47,97847,152,1.55027,97771,0.9983672,36.210
1,Piemonte,Maschi e femmine,48,97695,168,1.71554,97611,0.9981627,35.265
1,Piemonte,Maschi e femmine,49,97527,191,1.95923,97432,0.9979262,34.325
1,Piemonte,Maschi e femmine,50,97336,213,2.18864,97230,0.9976699,33.391
1,Piemonte,Maschi e femmine,51,97123,240,2.47182,97003,0.9973847,32.463
1,Piemonte,Maschi e femmine,52,96883,267,2.75918,96749,0.9971261,31.543
1,Piemonte,Maschi e femmine,53,96616,289,2.98885,96471,0.9969100,30.628
1,Piemonte,Maschi e femmine,54,96327,307,3.19152,96173,0.9966637,29.719
1,Piemonte,Maschi e femmine,55,96020,334,3.48152,95852,0.9964168,28.812
1,Piemonte,Maschi e femmine,56,95685,353,3.68530,95509,0.9961266,27.911
1,Piemonte,Maschi e femmine,57,95333,387,4.06219,95139,0.9957326,27.013
