Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,210,2.10345,99802,0.9997517,82.452
1,Piemonte,Maschi e femmine,1,99790,25,0.24796,99777,0.9997869,81.625
1,Piemonte,Maschi e femmine,2,99765,18,0.17821,99756,0.9998473,80.645
1,Piemonte,Maschi e femmine,3,99747,13,0.12717,99741,0.9998907,79.659
1,Piemonte,Maschi e femmine,4,99734,9,0.09145,99730,0.9999189,78.669
1,Piemonte,Maschi e femmine,5,99725,7,0.07067,99722,0.9999359,77.676
1,Piemonte,Maschi e femmine,6,99718,6,0.05746,99715,0.9999450,76.682
1,Piemonte,Maschi e femmine,7,99713,5,0.05254,99710,0.9999479,75.686
1,Piemonte,Maschi e femmine,8,99707,5,0.05158,99705,0.9999438,74.690
1,Piemonte,Maschi e femmine,9,99702,6,0.06074,99699,0.9999337,73.694
1,Piemonte,Maschi e femmine,10,99696,7,0.07179,99693,0.9999191,72.698
1,Piemonte,Maschi e femmine,11,99689,9,0.09002,99684,0.9999057,71.704
1,Piemonte,Maschi e femmine,12,99680,10,0.09867,99675,0.9998979,70.710
1,Piemonte,Maschi e femmine,13,99670,11,0.10550,99665,0.9998936,69.717
1,Piemonte,Maschi e femmine,14,99660,11,0.10737,99654,0.9998868,68.724
1,Piemonte,Maschi e femmine,15,99649,12,0.11904,99643,0.9998704,67.732
1,Piemonte,Maschi e femmine,16,99637,14,0.14021,99630,0.9998440,66.740
1,Piemonte,Maschi e femmine,17,99623,17,0.17178,99615,0.9998128,65.749
1,Piemonte,Maschi e femmine,18,99606,20,0.20263,99596,0.9997841,64.760
1,Piemonte,Maschi e femmine,19,99586,23,0.22911,99574,0.9997518,63.773
1,Piemonte,Maschi e femmine,20,99563,27,0.26738,99550,0.9997128,62.788
1,Piemonte,Maschi e femmine,21,99536,31,0.30711,99521,0.9996778,61.804
1,Piemonte,Maschi e femmine,22,99506,34,0.33723,99489,0.9996551,60.823
1,Piemonte,Maschi e femmine,23,99472,35,0.35249,99455,0.9996522,59.843
1,Piemonte,Maschi e femmine,24,99437,34,0.34310,99420,0.9996727,58.864
1,Piemonte,Maschi e femmine,25,99403,31,0.31150,99388,0.9996976,57.884
1,Piemonte,Maschi e femmine,26,99372,29,0.29336,99358,0.9997102,56.902
1,Piemonte,Maschi e femmine,27,99343,28,0.28618,99329,0.9997173,55.919
1,Piemonte,Maschi e femmine,28,99315,28,0.27914,99301,0.9997106,54.935
1,Piemonte,Maschi e femmine,29,99287,30,0.29971,99272,0.9996847,53.950
1,Piemonte,Maschi e femmine,30,99257,33,0.33098,99241,0.9996429,52.966
1,Piemonte,Maschi e femmine,31,99224,38,0.38332,99205,0.9995931,51.983
1,Piemonte,Maschi e femmine,32,99186,43,0.43046,99165,0.9995544,51.003
1,Piemonte,Maschi e femmine,33,99143,46,0.46084,99121,0.9995365,50.025
1,Piemonte,Maschi e femmine,34,99098,46,0.46622,99075,0.9995321,49.048
1,Piemonte,Maschi e femmine,35,99052,47,0.46964,99028,0.9995239,48.070
1,Piemonte,Maschi e femmine,36,99005,48,0.48261,98981,0.9995043,47.093
1,Piemonte,Maschi e femmine,37,98957,50,0.50884,98932,0.9994705,46.115
1,Piemonte,Maschi e femmine,38,98907,54,0.55016,98880,0.9994244,45.138
1,Piemonte,Maschi e femmine,39,98852,59,0.60113,98823,0.9993502,44.163
1,Piemonte,Maschi e femmine,40,98793,69,0.69840,98759,0.9992473,43.189
1,Piemonte,Maschi e femmine,41,98724,80,0.80705,98684,0.9991341,42.219
1,Piemonte,Maschi e femmine,42,98644,91,0.92482,98599,0.9990327,41.253
1,Piemonte,Maschi e femmine,43,98553,100,1.00989,98503,0.9989459,40.290
1,Piemonte,Maschi e femmine,44,98454,108,1.09830,98400,0.9988621,39.331
1,Piemonte,Maschi e femmine,45,98346,116,1.17745,98288,0.9987452,38.373
1,Piemonte,Maschi e femmine,46,98230,131,1.33215,98164,0.9985977,37.418
1,Piemonte,Maschi e femmine,47,98099,144,1.47259,98027,0.9984364,36.467
1,Piemonte,Maschi e femmine,48,97954,162,1.65468,97873,0.9982203,35.520
1,Piemonte,Maschi e femmine,49,97792,186,1.90493,97699,0.9979832,34.578
1,Piemonte,Maschi e femmine,50,97606,208,2.12883,97502,0.9977654,33.643
1,Piemonte,Maschi e femmine,51,97398,228,2.34059,97284,0.9975469,32.714
1,Piemonte,Maschi e femmine,52,97170,249,2.56593,97046,0.9973356,31.790
1,Piemonte,Maschi e femmine,53,96921,268,2.76303,96787,0.9971109,30.870
1,Piemonte,Maschi e femmine,54,96653,291,3.01548,96507,0.9967992,29.954
1,Piemonte,Maschi e femmine,55,96362,326,3.38660,96199,0.9964681,29.043
1,Piemonte,Maschi e femmine,56,96035,353,3.67765,95859,0.9961603,28.140
1,Piemonte,Maschi e femmine,57,95682,383,4.00239,95491,0.9958036,27.242
1,Piemonte,Maschi e femmine,58,95299,418,4.39112,95090,0.9953546,26.350
1,Piemonte,Maschi e femmine,59,94881,465,4.90087,94648,0.9947886,25.464
1,Piemonte,Maschi e femmine,60,94416,521,5.52337,94155,0.9941404,24.587
1,Piemonte,Maschi e femmine,61,93894,582,6.19761,93603,0.9936134,23.721
1,Piemonte,Maschi e femmine,62,93312,614,6.57679,93005,0.9931539,22.865
1,Piemonte,Maschi e femmine,63,92699,660,7.11720,92369,0.9925151,22.013
