Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,904,9.03999,99149,0.9992324,75.828
1,Piemonte,Maschi e femmine,1,99096,46,0.45960,99073,0.9996127,75.515
1,Piemonte,Maschi e femmine,2,99050,31,0.31491,99035,0.9997199,74.549
1,Piemonte,Maschi e femmine,3,99019,24,0.24532,99007,0.9997681,73.573
1,Piemonte,Maschi e femmine,4,98995,22,0.21855,98984,0.9997755,72.591
1,Piemonte,Maschi e femmine,5,98973,23,0.23048,98962,0.9997700,71.606
1,Piemonte,Maschi e femmine,6,98951,23,0.22943,98939,0.9997765,70.623
1,Piemonte,Maschi e femmine,7,98928,22,0.21756,98917,0.9997887,69.639
1,Piemonte,Maschi e femmine,8,98906,20,0.20510,98896,0.9997940,68.654
1,Piemonte,Maschi e femmine,9,98886,20,0.20696,98876,0.9997923,67.668
1,Piemonte,Maschi e femmine,10,98866,21,0.20841,98855,0.9997950,66.682
1,Piemonte,Maschi e femmine,11,98845,20,0.20162,98835,0.9997959,65.695
1,Piemonte,Maschi e femmine,12,98825,20,0.20663,98815,0.9997800,64.709
1,Piemonte,Maschi e femmine,13,98805,23,0.23343,98793,0.9997317,63.722
1,Piemonte,Maschi e femmine,14,98782,30,0.30309,98767,0.9996400,62.737
1,Piemonte,Maschi e femmine,15,98752,41,0.41691,98731,0.9995216,61.756
1,Piemonte,Maschi e femmine,16,98710,53,0.53991,98684,0.9993895,60.781
1,Piemonte,Maschi e femmine,17,98657,67,0.68120,98624,0.9992723,59.814
1,Piemonte,Maschi e femmine,18,98590,76,0.77432,98552,0.9992002,58.854
1,Piemonte,Maschi e femmine,19,98514,81,0.82528,98473,0.9991686,57.899
1,Piemonte,Maschi e femmine,20,98432,82,0.83756,98391,0.9991746,56.947
1,Piemonte,Maschi e femmine,21,98350,80,0.81333,98310,0.9992204,55.994
1,Piemonte,Maschi e femmine,22,98270,73,0.74580,98233,0.9992594,55.039
1,Piemonte,Maschi e femmine,23,98197,72,0.73546,98160,0.9992622,54.080
1,Piemonte,Maschi e femmine,24,98124,73,0.74023,98088,0.9992640,53.119
1,Piemonte,Maschi e femmine,25,98052,72,0.73182,98016,0.9992632,52.158
1,Piemonte,Maschi e femmine,26,97980,73,0.74180,97944,0.9992585,51.196
1,Piemonte,Maschi e femmine,27,97907,73,0.74112,97871,0.9992710,50.234
1,Piemonte,Maschi e femmine,28,97835,70,0.71678,97800,0.9992762,49.271
1,Piemonte,Maschi e femmine,29,97765,71,0.73074,97729,0.9992498,48.306
1,Piemonte,Maschi e femmine,30,97693,75,0.76969,97656,0.9992214,47.341
1,Piemonte,Maschi e femmine,31,97618,77,0.78747,97580,0.9991971,46.377
1,Piemonte,Maschi e femmine,32,97541,80,0.81837,97501,0.9991469,45.413
1,Piemonte,Maschi e femmine,33,97461,87,0.88786,97418,0.9990752,44.450
1,Piemonte,Maschi e femmine,34,97375,94,0.96171,97328,0.9989975,43.489
1,Piemonte,Maschi e femmine,35,97281,101,1.04333,97230,0.9988880,42.530
1,Piemonte,Maschi e femmine,36,97180,115,1.18076,97122,0.9987849,41.574
1,Piemonte,Maschi e femmine,37,97065,121,1.24941,97004,0.9987306,40.623
1,Piemonte,Maschi e femmine,38,96944,125,1.28935,96881,0.9986761,39.673
1,Piemonte,Maschi e femmine,39,96819,132,1.35847,96753,0.9985720,38.723
1,Piemonte,Maschi e femmine,40,96687,145,1.49763,96615,0.9984014,37.775
1,Piemonte,Maschi e femmine,41,96542,164,1.69977,96460,0.9981621,36.831
1,Piemonte,Maschi e femmine,42,96378,190,1.97632,96283,0.9978253,35.893
1,Piemonte,Maschi e femmine,43,96188,228,2.37356,96074,0.9974512,34.963
1,Piemonte,Maschi e femmine,44,95959,261,2.72443,95829,0.9971715,34.045
1,Piemonte,Maschi e femmine,45,95698,281,2.93282,95558,0.9969468,33.137
