Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,427,4.27093,99598,0.9996498,79.131
1,Piemonte,Maschi e femmine,1,99573,19,0.19438,99563,0.9998185,78.468
1,Piemonte,Maschi e femmine,2,99554,17,0.16868,99545,0.9998415,77.483
1,Piemonte,Maschi e femmine,3,99537,15,0.14841,99529,0.9998584,76.496
1,Piemonte,Maschi e femmine,4,99522,13,0.13475,99515,0.9998685,75.508
1,Piemonte,Maschi e femmine,5,99509,13,0.12833,99502,0.9998690,74.518
1,Piemonte,Maschi e femmine,6,99496,13,0.13359,99489,0.9998615,73.527
1,Piemonte,Maschi e femmine,7,99483,14,0.14348,99475,0.9998491,72.537
1,Piemonte,Maschi e femmine,8,99468,16,0.15834,99460,0.9998368,71.547
1,Piemonte,Maschi e femmine,9,99452,17,0.16807,99444,0.9998298,70.559
1,Piemonte,Maschi e femmine,10,99436,17,0.17234,99427,0.9998260,69.570
1,Piemonte,Maschi e femmine,11,99419,17,0.17566,99410,0.9998158,68.582
1,Piemonte,Maschi e femmine,12,99401,19,0.19267,99392,0.9997983,67.594
1,Piemonte,Maschi e femmine,13,99382,21,0.21066,99372,0.9997734,66.607
1,Piemonte,Maschi e femmine,14,99361,24,0.24246,99349,0.9997330,65.621
1,Piemonte,Maschi e femmine,15,99337,29,0.29164,99323,0.9996647,64.637
1,Piemonte,Maschi e femmine,16,99308,38,0.37895,99289,0.9995692,63.656
1,Piemonte,Maschi e femmine,17,99270,48,0.48275,99246,0.9994513,62.680
1,Piemonte,Maschi e femmine,18,99222,61,0.61467,99192,0.9993229,61.710
1,Piemonte,Maschi e femmine,19,99161,73,0.73952,99125,0.9992133,60.747
1,Piemonte,Maschi e femmine,20,99088,83,0.83396,99047,0.9991454,59.792
1,Piemonte,Maschi e femmine,21,99006,87,0.87520,98962,0.9991249,58.841
1,Piemonte,Maschi e femmine,22,98919,87,0.87509,98876,0.9991462,57.893
1,Piemonte,Maschi e femmine,23,98832,82,0.83246,98791,0.9991868,56.943
1,Piemonte,Maschi e femmine,24,98750,78,0.79393,98711,0.9992269,55.990
1,Piemonte,Maschi e femmine,25,98672,74,0.75227,98635,0.9992497,55.034
1,Piemonte,Maschi e femmine,26,98597,74,0.74835,98561,0.9992636,54.075
1,Piemonte,Maschi e femmine,27,98524,71,0.72449,98488,0.9992830,53.115
1,Piemonte,Maschi e femmine,28,98452,70,0.70958,98417,0.9992792,52.153
1,Piemonte,Maschi e femmine,29,98382,72,0.73213,98346,0.9992590,51.190
1,Piemonte,Maschi e femmine,30,98310,74,0.74988,98273,0.9992277,50.227
1,Piemonte,Maschi e femmine,31,98237,78,0.79479,98198,0.9991774,49.264
1,Piemonte,Maschi e femmine,32,98159,83,0.85037,98117,0.9991373,48.303
1,Piemonte,Maschi e femmine,33,98075,86,0.87507,98032,0.9991145,47.344
1,Piemonte,Maschi e femmine,34,97989,88,0.89597,97945,0.9990922,46.385
1,Piemonte,Maschi e femmine,35,97901,90,0.91960,97856,0.9990810,45.426
1,Piemonte,Maschi e femmine,36,97811,90,0.91842,97767,0.9990587,44.467
1,Piemonte,Maschi e femmine,37,97722,94,0.96414,97674,0.9990050,43.508
1,Piemonte,Maschi e femmine,38,97627,100,1.02589,97577,0.9989079,42.549
1,Piemonte,Maschi e femmine,39,97527,113,1.15829,97471,0.9987689,41.592
1,Piemonte,Maschi e femmine,40,97414,127,1.30390,97351,0.9986598,40.640
1,Piemonte,Maschi e femmine,41,97287,134,1.37658,97220,0.9985687,39.693
1,Piemonte,Maschi e femmine,42,97153,144,1.48609,97081,0.9984920,38.747
1,Piemonte,Maschi e femmine,43,97009,148,1.53003,96935,0.9984179,37.803
1,Piemonte,Maschi e femmine,44,96861,158,1.63421,96781,0.9983066,36.861
1,Piemonte,Maschi e femmine,45,96702,169,1.75264,96617,0.9981467,35.920
1,Piemonte,Maschi e femmine,46,96533,189,1.95404,96438,0.9979393,34.982
1,Piemonte,Maschi e femmine,47,96344,209,2.16755,96240,0.9976856,34.050
1,Piemonte,Maschi e femmine,48,96135,237,2.46154,96017,0.9974170,33.123
1,Piemonte,Maschi e femmine,49,95899,259,2.70474,95769,0.9971657,32.203
1,Piemonte,Maschi e femmine,50,95639,283,2.96425,95498,0.9969982,31.289
1,Piemonte,Maschi e femmine,51,95356,290,3.03940,95211,0.9968681,30.381
1,Piemonte,Maschi e femmine,52,95066,307,3.22473,94913,0.9966613,29.472
1,Piemonte,Maschi e femmine,53,94759,327,3.45299,94596,0.9962863,28.566
1,Piemonte,Maschi e femmine,54,94432,375,3.97541,94244,0.9956295,27.663
1,Piemonte,Maschi e femmine,55,94057,448,4.76725,93833,0.9948856,26.771
1,Piemonte,Maschi e femmine,56,93608,511,5.46317,93353,0.9942012,25.897
1,Piemonte,Maschi e femmine,57,93097,571,6.13617,92811,0.9937011,25.037
1,Piemonte,Maschi e femmine,58,92526,598,6.46264,92227,0.9934017,24.188
1,Piemonte,Maschi e femmine,59,91928,619,6.73480,91618,0.9930495,23.342
1,Piemonte,Maschi e femmine,60,91309,654,7.16767,90981,0.9926265,22.497
1,Piemonte,Maschi e femmine,61,90654,687,7.58088,90311,0.9920413,21.656
1,Piemonte,Maschi e femmine,62,89967,750,8.33936,89592,0.9910818,20.817
1,Piemonte,Maschi e femmine,63,89217,848,9.50193,88793,0.9900421,19.988
1,Piemonte,Maschi e femmine,64,88369,921,10.41820,87909,0.9887723,19.175
1,Piemonte,Maschi e femmine,65,87448,1053,12.04568,86922,0.9873078,18.372
1,Piemonte,Maschi e femmine,66,86395,1153,13.34651,85818,0.9860842,17.590
1,Piemonte,Maschi e femmine,67,85242,1235,14.49275,84624,0.9848488,16.821
1,Piemonte,Maschi e femmine,68,84006,1329,15.81939,83342,0.9833885,16.061
1,Piemonte,Maschi e femmine,69,82678,1440,17.41634,81958,0.9817061,15.311
1,Piemonte,Maschi e femmine,70,81238,1559,19.18698,80458,0.9797314,14.574
1,Piemonte,Maschi e femmine,71,79679,1703,21.37143,78827,0.9773045,13.849
1,Piemonte,Maschi e femmine,72,77976,1875,24.04842,77038,0.9743819,13.140
1,Piemonte,Maschi e femmine,73,76101,2072,27.22649,75065,0.9709100,12.452
1,Piemonte,Maschi e femmine,74,74029,2295,31.00573,72881,0.9672164,11.786
1,Piemonte,Maschi e femmine,75,71734,2483,34.61841,70492,0.9634865,11.148
1,Piemonte,Maschi e femmine,76,69250,2665,38.47645,67918,0.9596720,10.529
1,Piemonte,Maschi e femmine,77,66586,2813,42.25370,65179,0.9561978,9.931
1,Piemonte,Maschi e femmine,78,63772,2896,45.41904,62324,0.9533364,9.347
1,Piemonte,Maschi e femmine,79,60876,2920,47.96732,59416,0.9498398,8.768
1,Piemonte,Maschi e femmine,80,57956,3041,52.46354,56435,0.9438147,8.184
