Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,294,2.93974,99723,0.9997372,81.142
1,Piemonte,Maschi e femmine,1,99706,18,0.17775,99697,0.9998392,80.380
1,Piemonte,Maschi e femmine,2,99688,14,0.14375,99681,0.9998657,79.394
1,Piemonte,Maschi e femmine,3,99674,12,0.12486,99668,0.9998796,78.406
1,Piemonte,Maschi e femmine,4,99662,12,0.11592,99656,0.9998833,77.415
1,Piemonte,Maschi e femmine,5,99650,12,0.11751,99644,0.9998820,76.424
1,Piemonte,Maschi e femmine,6,99638,12,0.11840,99632,0.9998849,75.433
1,Piemonte,Maschi e femmine,7,99626,11,0.11185,99621,0.9998931,74.442
1,Piemonte,Maschi e femmine,8,99615,10,0.10189,99610,0.9999043,73.450
1,Piemonte,Maschi e femmine,9,99605,9,0.08942,99601,0.9999098,72.458
1,Piemonte,Maschi e femmine,10,99596,9,0.09090,99592,0.9999016,71.464
1,Piemonte,Maschi e femmine,11,99587,11,0.10588,99582,0.9998786,70.471
1,Piemonte,Maschi e femmine,12,99577,14,0.13689,99570,0.9998385,69.478
1,Piemonte,Maschi e femmine,13,99563,19,0.18609,99554,0.9997874,68.488
1,Piemonte,Maschi e femmine,14,99545,24,0.23903,99533,0.9997408,67.500
1,Piemonte,Maschi e femmine,15,99521,28,0.27939,99507,0.9997099,66.516
1,Piemonte,Maschi e femmine,16,99493,30,0.30082,99478,0.9996851,65.535
1,Piemonte,Maschi e femmine,17,99463,33,0.32902,99447,0.9996525,64.554
1,Piemonte,Maschi e femmine,18,99430,36,0.36597,99412,0.9996158,63.575
1,Piemonte,Maschi e femmine,19,99394,40,0.40237,99374,0.9995812,62.598
1,Piemonte,Maschi e femmine,20,99354,43,0.43522,99332,0.9995611,61.623
1,Piemonte,Maschi e femmine,21,99311,44,0.44254,99289,0.9995516,60.650
1,Piemonte,Maschi e femmine,22,99267,45,0.45420,99244,0.9995399,59.677
1,Piemonte,Maschi e femmine,23,99222,46,0.46601,99198,0.9995215,58.704
1,Piemonte,Maschi e femmine,24,99175,49,0.49092,99151,0.9994984,57.731
1,Piemonte,Maschi e femmine,25,99127,51,0.51219,99101,0.9994763,56.759
1,Piemonte,Maschi e femmine,26,99076,53,0.53515,99049,0.9994635,55.788
1,Piemonte,Maschi e femmine,27,99023,53,0.53776,98996,0.9994646,54.817
1,Piemonte,Maschi e femmine,28,98970,53,0.53308,98943,0.9994725,53.846
1,Piemonte,Maschi e femmine,29,98917,52,0.52191,98891,0.9994725,52.875
1,Piemonte,Maschi e femmine,30,98865,53,0.53306,98839,0.9994626,51.902
1,Piemonte,Maschi e femmine,31,98813,54,0.54182,98786,0.9994467,50.930
1,Piemonte,Maschi e femmine,32,98759,56,0.56474,98731,0.9994187,49.957
1,Piemonte,Maschi e femmine,33,98703,59,0.59782,98674,0.9993980,48.985
1,Piemonte,Maschi e femmine,34,98644,60,0.60617,98614,0.9993794,48.014
1,Piemonte,Maschi e femmine,35,98584,63,0.63503,98553,0.9993311,47.043
1,Piemonte,Maschi e femmine,36,98522,69,0.70282,98487,0.9992761,46.072
1,Piemonte,Maschi e femmine,37,98453,73,0.74497,98416,0.9992209,45.104
1,Piemonte,Maschi e femmine,38,98379,80,0.81325,98339,0.9991340,44.138
1,Piemonte,Maschi e femmine,39,98299,90,0.91871,98254,0.9990393,43.173
1,Piemonte,Maschi e femmine,40,98209,98,1.00265,98160,0.9989474,42.212
1,Piemonte,Maschi e femmine,41,98110,108,1.10257,98056,0.9988540,41.254
1,Piemonte,Maschi e femmine,42,98002,117,1.18954,97944,0.9987812,40.299
1,Piemonte,Maschi e femmine,43,97886,122,1.24800,97825,0.9987104,39.347
1,Piemonte,Maschi e femmine,44,97764,130,1.33123,97698,0.9985935,38.395
1,Piemonte,Maschi e femmine,45,97633,145,1.48180,97561,0.9984556,37.446
