Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,1364,13.64070,98716,0.9988329,74.272
1,Piemonte,Maschi e femmine,1,98636,69,0.70417,98601,0.9994019,74.292
1,Piemonte,Maschi e femmine,2,98566,48,0.49199,98542,0.9995766,73.344
1,Piemonte,Maschi e femmine,3,98518,35,0.35482,98501,0.9996860,72.380
1,Piemonte,Maschi e femmine,4,98483,27,0.27309,98470,0.9997439,71.406
1,Piemonte,Maschi e femmine,5,98456,24,0.23911,98444,0.9997589,70.425
1,Piemonte,Maschi e femmine,6,98433,24,0.24301,98421,0.9997525,69.442
1,Piemonte,Maschi e femmine,7,98409,25,0.25208,98396,0.9997404,68.458
1,Piemonte,Maschi e femmine,8,98384,26,0.26716,98371,0.9997235,67.476
1,Piemonte,Maschi e femmine,9,98358,28,0.28586,98344,0.9997151,66.493
1,Piemonte,Maschi e femmine,10,98329,28,0.28386,98316,0.9997182,65.512
1,Piemonte,Maschi e femmine,11,98302,28,0.27978,98288,0.9997144,64.531
1,Piemonte,Maschi e femmine,12,98274,29,0.29143,98260,0.9996891,63.549
1,Piemonte,Maschi e femmine,13,98245,32,0.33036,98229,0.9996356,62.567
1,Piemonte,Maschi e femmine,14,98213,39,0.39845,98193,0.9995514,61.588
1,Piemonte,Maschi e femmine,15,98174,49,0.49880,98149,0.9994368,60.612
1,Piemonte,Maschi e femmine,16,98125,62,0.62758,98094,0.9993295,59.642
1,Piemonte,Maschi e femmine,17,98063,70,0.71350,98028,0.9992481,58.679
1,Piemonte,Maschi e femmine,18,97993,77,0.79040,97955,0.9992021,57.721
1,Piemonte,Maschi e femmine,19,97916,79,0.80540,97876,0.9992132,56.766
1,Piemonte,Maschi e femmine,20,97837,75,0.76817,97799,0.9992509,55.811
1,Piemonte,Maschi e femmine,21,97762,71,0.73009,97726,0.9992723,54.854
1,Piemonte,Maschi e femmine,22,97690,71,0.72527,97655,0.9992751,53.893
1,Piemonte,Maschi e femmine,23,97620,71,0.72459,97584,0.9992718,52.932
1,Piemonte,Maschi e femmine,24,97549,71,0.73171,97513,0.9992786,51.970
1,Piemonte,Maschi e femmine,25,97477,69,0.71113,97443,0.9993022,51.008
1,Piemonte,Maschi e femmine,26,97408,67,0.68455,97375,0.9993307,50.044
1,Piemonte,Maschi e femmine,27,97341,64,0.65414,97310,0.9993367,49.078
1,Piemonte,Maschi e femmine,28,97278,65,0.67243,97245,0.9992924,48.110
1,Piemonte,Maschi e femmine,29,97212,72,0.74282,97176,0.9992393,47.142
1,Piemonte,Maschi e femmine,30,97140,76,0.77860,97102,0.9991873,46.176
1,Piemonte,Maschi e femmine,31,97065,82,0.84690,97023,0.9991248,45.212
1,Piemonte,Maschi e femmine,32,96982,88,0.90345,96939,0.9990979,44.250
1,Piemonte,Maschi e femmine,33,96895,87,0.90078,96851,0.9990921,43.289
1,Piemonte,Maschi e femmine,34,96807,89,0.91505,96763,0.9990376,42.328
1,Piemonte,Maschi e femmine,35,96719,98,1.00983,96670,0.9989199,41.366
1,Piemonte,Maschi e femmine,36,96621,111,1.15038,96566,0.9987551,40.408
1,Piemonte,Maschi e femmine,37,96510,129,1.33960,96445,0.9985811,39.454
1,Piemonte,Maschi e femmine,38,96381,144,1.49839,96309,0.9983859,38.506
1,Piemonte,Maschi e femmine,39,96236,166,1.73001,96153,0.9981924,37.563
1,Piemonte,Maschi e femmine,40,96070,181,1.88532,95979,0.9980487,36.627
1,Piemonte,Maschi e femmine,41,95889,193,2.01738,95792,0.9979183,35.695
1,Piemonte,Maschi e femmine,42,95695,205,2.14615,95593,0.9977926,34.766
1,Piemonte,Maschi e femmine,43,95490,217,2.26880,95382,0.9976166,33.840
1,Piemonte,Maschi e femmine,44,95273,238,2.49829,95154,0.9972647,32.916
1,Piemonte,Maschi e femmine,45,95035,283,2.97300,94894,0.9968075,31.997
1,Piemonte,Maschi e femmine,46,94753,323,3.41274,94591,0.9963664,31.091
1,Piemonte,Maschi e femmine,47,94429,364,3.85524,94247,0.9959844,30.196
1,Piemonte,Maschi e femmine,48,94065,393,4.17649,93869,0.9956282,29.311
1,Piemonte,Maschi e femmine,49,93672,428,4.56793,93458,0.9952276,28.432
1,Piemonte,Maschi e femmine,50,93245,464,4.97780,93012,0.9948289,27.560
1,Piemonte,Maschi e femmine,51,92780,498,5.36544,92531,0.9943519,26.695
1,Piemonte,Maschi e femmine,52,92283,547,5.93238,92009,0.9937946,25.836
1,Piemonte,Maschi e femmine,53,91735,594,6.48000,91438,0.9932073,24.988
1,Piemonte,Maschi e femmine,54,91141,648,7.10736,90817,0.9924772,24.147
1,Piemonte,Maschi e femmine,55,90493,719,7.94124,90134,0.9916693,23.317
1,Piemonte,Maschi e femmine,56,89774,783,8.72333,89383,0.9908291,22.499
1,Piemonte,Maschi e femmine,57,88991,856,9.62247,88563,0.9899119,21.693
1,Piemonte,Maschi e femmine,58,88135,931,10.55823,87670,0.9889958,20.899
1,Piemonte,Maschi e femmine,59,87204,999,11.45484,86705,0.9882627,20.116
1,Piemonte,Maschi e femmine,60,86205,1036,12.02295,85687,0.9877830,19.344
1,Piemonte,Maschi e femmine,61,85169,1057,12.41348,84640,0.9872566,18.573
1,Piemonte,Maschi e femmine,62,84112,1100,13.07738,83562,0.9859020,17.800
