Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita
1,Piemonte,Maschi e femmine,0,100000,1062,10.61884,99001,0.9990524,75.084
1,Piemonte,Maschi e femmine,1,98938,62,0.62993,98907,0.9994669,74.884
1,Piemonte,Maschi e femmine,2,98876,43,0.43626,98854,0.9996206,73.931
1,Piemonte,Maschi e femmine,3,98833,32,0.32248,98817,0.9997077,72.963
1,Piemonte,Maschi e femmine,4,98801,26,0.26202,98788,0.9997424,71.986
1,Piemonte,Maschi e femmine,5,98775,25,0.25315,98762,0.9997472,71.005
1,Piemonte,Maschi e femmine,6,98750,25,0.25249,98737,0.9997517,70.023
1,Piemonte,Maschi e femmine,7,98725,24,0.24401,98713,0.9997682,69.041
1,Piemonte,Maschi e femmine,8,98701,22,0.21960,98690,0.9997913,68.057
1,Piemonte,Maschi e femmine,9,98679,20,0.19779,98669,0.9998056,67.072
1,Piemonte,Maschi e femmine,10,98660,19,0.19104,98650,0.9998069,66.085
1,Piemonte,Maschi e femmine,11,98641,19,0.19510,98631,0.9997914,65.098
1,Piemonte,Maschi e femmine,12,98622,22,0.22204,98611,0.9997545,64.111
1,Piemonte,Maschi e femmine,13,98600,27,0.26896,98586,0.9996940,63.125
1,Piemonte,Maschi e femmine,14,98573,34,0.34296,98556,0.9995979,62.141
1,Piemonte,Maschi e femmine,15,98539,45,0.46131,98517,0.9994808,61.163
1,Piemonte,Maschi e femmine,16,98494,57,0.57714,98465,0.9993519,60.191
1,Piemonte,Maschi e femmine,17,98437,71,0.71910,98402,0.9992441,59.225
1,Piemonte,Maschi e femmine,18,98366,78,0.79262,98327,0.9991972,58.267
1,Piemonte,Maschi e femmine,19,98288,80,0.81305,98248,0.9991954,57.313
1,Piemonte,Maschi e femmine,20,98208,78,0.79623,98169,0.9992161,56.359
1,Piemonte,Maschi e femmine,21,98130,76,0.77162,98092,0.9992497,55.404
1,Piemonte,Maschi e femmine,22,98054,71,0.72891,98019,0.9992644,54.446
1,Piemonte,Maschi e femmine,23,97983,73,0.74222,97947,0.9992582,53.486
1,Piemonte,Maschi e femmine,24,97910,73,0.74136,97874,0.9992596,52.525
1,Piemonte,Maschi e femmine,25,97838,72,0.73947,97802,0.9992537,51.564
1,Piemonte,Maschi e femmine,26,97765,74,0.75310,97729,0.9992255,50.601
1,Piemonte,Maschi e femmine,27,97692,78,0.79600,97653,0.9991932,49.639
1,Piemonte,Maschi e femmine,28,97614,80,0.81757,97574,0.9991710,48.678
1,Piemonte,Maschi e femmine,29,97534,82,0.84053,97493,0.9991597,47.718
1,Piemonte,Maschi e femmine,30,97452,82,0.84004,97411,0.9991652,46.757
1,Piemonte,Maschi e femmine,31,97370,81,0.82962,97330,0.9991720,45.796
1,Piemonte,Maschi e femmine,32,97290,80,0.82640,97249,0.9991239,44.834
1,Piemonte,Maschi e femmine,33,97209,90,0.92586,97164,0.9990169,43.871
1,Piemonte,Maschi e femmine,34,97119,101,1.04032,97069,0.9989200,42.911
1,Piemonte,Maschi e femmine,35,97018,109,1.11977,96964,0.9988584,41.955
1,Piemonte,Maschi e femmine,36,96909,113,1.16352,96853,0.9988223,41.001
1,Piemonte,Maschi e femmine,37,96797,115,1.19197,96739,0.9987621,40.049
1,Piemonte,Maschi e femmine,38,96681,124,1.28392,96619,0.9986332,39.096
1,Piemonte,Maschi e femmine,39,96557,140,1.44987,96487,0.9984275,38.145
1,Piemonte,Maschi e femmine,40,96417,163,1.69527,96335,0.9981970,37.200
1,Piemonte,Maschi e femmine,41,96254,184,1.91098,96162,0.9979324,36.262
1,Piemonte,Maschi e femmine,42,96070,214,2.22452,95963,0.9976289,35.331
1,Piemonte,Maschi e femmine,43,95856,241,2.51801,95735,0.9973502,34.409
1,Piemonte,Maschi e femmine,44,95615,266,2.78197,95482,0.9971728,33.494
1,Piemonte,Maschi e femmine,45,95349,274,2.87252,95212,0.9970512,32.586
1,Piemonte,Maschi e femmine,46,95075,288,3.02532,94931,0.9968973,31.679
1,Piemonte,Maschi e femmine,47,94787,301,3.18026,94636,0.9966343,30.773
1,Piemonte,Maschi e femmine,48,94486,336,3.55166,94318,0.9961911,29.870
1,Piemonte,Maschi e femmine,49,94150,383,4.06713,93959,0.9956137,28.975
1,Piemonte,Maschi e femmine,50,93767,441,4.70681,93547,0.9950770,28.091
1,Piemonte,Maschi e femmine,51,93326,480,5.14028,93086,0.9946459,27.221
1,Piemonte,Maschi e femmine,52,92846,517,5.56899,92588,0.9941747,26.359
1,Piemonte,Maschi e femmine,53,92329,562,6.08304,92048,0.9936902,25.504
1,Piemonte,Maschi e femmine,54,91767,600,6.53790,91467,0.9931636,24.657
1,Piemonte,Maschi e femmine,55,91168,651,7.13693,90842,0.9923511,23.816
1,Piemonte,Maschi e femmine,56,90517,739,8.16463,90147,0.9914971,22.984
1,Piemonte,Maschi e femmine,57,89778,794,8.84394,89381,0.9907392,22.169
1,Piemonte,Maschi e femmine,58,88984,861,9.68145,88553,0.9898291,21.362
1,Piemonte,Maschi e femmine,59,88122,940,10.66512,87652,0.9888914,20.566
1,Piemonte,Maschi e femmine,60,87183,1008,11.55688,86679,0.9879143,19.782
1,Piemonte,Maschi e femmine,61,86175,1088,12.62065,85631,0.9866128,19.008
1,Piemonte,Maschi e femmine,62,85087,1205,14.16352,84485,0.9854735,18.244
1,Piemonte,Maschi e femmine,63,83882,1249,14.89459,83258,0.9846843,17.499
1,Piemonte,Maschi e femmine,64,82633,1301,15.74308,81982,0.9837563,16.756
1,Piemonte,Maschi e femmine,65,81332,1362,16.75227,80651,0.9824558,16.016
1,Piemonte,Maschi e femmine,66,79969,1467,18.34956,79236,0.9798692,15.281
1,Piemonte,Maschi e femmine,67,78502,1723,21.94539,77641,0.9763307,14.557
1,Piemonte,Maschi e femmine,68,76779,1953,25.43196,75803,0.9732799,13.873
1,Piemonte,Maschi e femmine,69,74827,2098,28.04188,73777,0.9708100,13.222
1,Piemonte,Maschi e femmine,70,72728,2209,30.37124,71624,0.9688485,12.589
1,Piemonte,Maschi e femmine,71,70520,2254,31.95629,69393,0.9669799,11.967
1,Piemonte,Maschi e femmine,72,68266,2329,34.11894,67101,0.9642296,11.346
1,Piemonte,Maschi e femmine,73,65937,2471,37.48018,64701,0.9605319,10.729
